parameter,mean,sd,Q16,Q50,Q84
Pn,16.636388118530395,0.19358571615935796,16.44581011471845,16.636856784113377,16.8276906491942
A1,5267.803416097259,653.4807220967535,4628.311346694748,5226.264491147349,5909.380260110068
b1,1.4945647428137496,0.13712010227334753,1.3596889729149357,1.4855845489246824,1.6294954849747332
A2,1449.0587570732544,44.254062331517744,1405.1490220967796,1449.0901153805116,1492.4233464386302
b2,24.4319152808139,0.6115125109400541,23.82906606767557,24.416684044272955,25.031930305307718
A3,313.7720898029928,16.932383040818493,296.83479699022683,314.09798171101204,330.3788080147799
b3,78.86853570322776,1.2385912993768493,77.64792603559002,78.83769719985509,80.08863452001421
Pg,681.8519297406954,17.644710494204542,664.4493122638139,681.5517291892476,699.2601215693477
numax,85.3389948818286,0.2220806142815441,85.11890043573237,85.340363047312,85.56185907521568
sigmaEnv,10.134343917491181,0.2030284033934365,9.932752843657303,10.130976114421419,10.335881067361683
lnprob,-197522.70126271574,2.2410126362077336,-197524.8767237983,-197522.3646207558,-197520.54819138086
