parameter,mean,sd,Q16,Q50,Q84
Pn,73.84396975589395,0.7512260874893278,73.10079725054872,73.84307396080838,74.58458486730453
A1,16560.214303374058,3022.8067069962262,14350.581969068511,16810.13338585953,19181.566438480335
b1,1.056124506881606,0.13610603246742115,0.9522647902255527,1.0324216417802017,1.1357324042283403
A2,3118.176069120572,106.57093269106869,3013.3367236346317,3116.019677286841,3223.564403719717
b2,20.36087818717755,0.5262934889692114,19.842237771947925,20.350376650438545,20.885212058161272
A3,639.1736844342773,29.10356551447052,610.1157425656834,639.4220470988987,667.6022168359655
b3,71.73700199454196,1.3180891968727273,70.42490556633405,71.71914102194305,73.01521111994042
Pg,1166.1547083043338,34.48401808164844,1132.3610419488675,1165.3939228192703,1199.9433773988133
numax,81.38994533322158,0.22212491089403255,81.16975848316568,81.38684924911897,81.61311885154757
sigmaEnv,8.9782619025245,0.24290583168090427,8.740212734154413,8.975797479293353,9.214061398208127
lnprob,-231832.25465250458,6.014470119546529,-231834.0211264439,-231830.7692380534,-231828.77780141734
