# Kepler Asteroseismic Data
# KASOC Corrected data, by Rasmus Handberg
# Created on 2016-03-03
# KIC:       4671239
# KOI:       0
# Version:   1 (Q1-Q15)
# Unique ID: 13706956
# Periods:   None
# 
# Column 1: Time (truncated barycentric julian date)
# Column 2: Relative flux (ppm)
# Column 3: Flux error (ppm)
#---------------------------
  54966.12655764  -3.6729187845763181e+02   4.1808718249797136e+02
  54966.14699223  -5.6547094081038642e+02   4.1800416353558353e+02
  54966.16742682  -1.0450523345449935e+03   4.1792520374024730e+02
  54966.18786140  -6.3149504477577614e+02   4.1784618498130453e+02
  54966.20829609  -1.9744756493544901e+02   4.1776736608950353e+02
  54966.22873058  -6.5092353817042260e+02   4.1769042383798342e+02
  54966.24916517  -6.5159842995465840e+02   4.1761362789185046e+02
  54966.26959976  -1.1597083836615286e+03   4.1753861789795315e+02
  54966.29003435  -6.2007500361893619e+02   4.1745874435951146e+02
  54966.31046894  -8.3555377460176055e+02   4.1737153185399904e+02
  54966.33090342  -8.3843974379926851e+02   4.1728627918007112e+02
  54966.35133811  -8.2557339298050533e+02   4.1720292101000837e+02
  54966.37177270  -1.3873755043910530e+03   4.1712139488763921e+02
  54966.39220729  -1.0344903287629047e+03   4.1704164107227814e+02
  54966.41264188  -8.6352335664452437e+02   4.1696793344745765e+02
  54966.43307646  -4.5151510122742877e+02   4.1689150909029757e+02
  54966.45351105  -1.6636574847939124e+02   4.1681669366697264e+02
  54966.47394554  -8.1247158257280466e+02   4.1674343689830016e+02
  54966.49438023  -6.5315020838485611e+02   4.1667169057846633e+02
  54966.51481481  -4.0003846748082327e+02   4.1660089441218628e+02
  54966.53524930  -2.7253862028553397e+02   4.1653178290376752e+02
  54966.55568399   3.0534495180312149e+01   4.1646405362551707e+02
  54966.57611858  -2.8584647368823380e+02   4.1639766552109330e+02
  54966.59655306  -4.6495311909489078e+02   4.1633282609318474e+02
  54966.61698765  -8.2132330405459970e+02   4.1626924568329378e+02
  54966.63742234  -9.6394753999684553e+02   4.1620408747733751e+02
  54966.65785693  -3.6747050447016869e+02   4.1613787555297182e+02
  54966.67829141  -4.1942696131447298e+02   4.1607170618962277e+02
  54966.69872610  -4.3947100838237498e+02   4.1599991413980320e+02
  54966.71916069  -3.6312977963182112e+02   4.1592021299123644e+02
  54966.73959517  -4.5385136002085159e+02   4.1584197424906540e+02
  54966.76002976  -3.3368088966256869e+02   4.1577698342641895e+02
  54966.78046445  -6.2367742191615787e+02   4.1571589358164931e+02
  54966.80089893  -7.1345568368941235e+02   4.1565703670179494e+02
  54966.82133352  -6.4882353269601902e+02   4.1560035350460163e+02
  54966.84176811  -8.3950162315626903e+02   4.1554466474946429e+02
  54966.86220269  -6.4573085870112118e+02   4.1548994449441631e+02
  54966.88263728  -8.0012468440193720e+02   4.1543396230616258e+02
  54966.90307187  -6.3028997685499189e+02   4.1538112361481882e+02
  54966.92350645  -4.2782871859081695e+02   4.1532918084547117e+02
  54966.94394104  -8.4761813197620222e+02   4.1528215971469433e+02
  54966.96437563  -1.1514263165162131e+03   4.1523592226943038e+02
  54966.98481011  -1.0424653424999653e+03   4.1519086542319059e+02
  54967.00524480  -6.9031335411473549e+02   4.1514654721377440e+02
  54967.02567938  -6.5563063950779815e+02   4.1510294962564961e+02
  54967.04611387  -6.5116580401369811e+02   4.1506005522442996e+02
  54967.06654855  -6.5516465281911792e+02   4.1502106943834627e+02
  54967.08698314  -6.6731482656656738e+02   4.1497950574339450e+02
  54967.10741763  -5.1103616874581536e+02   4.1493859659481990e+02
  54967.12785221  -1.4997824763030022e+02   4.1490147343364134e+02
  54967.14828690  -3.3632508804881667e+02   4.1486759777213666e+02
  54967.16872148  -4.5376452806444865e+02   4.1484018715051889e+02
  54967.18915597  -4.7417396377835706e+02   4.1481319501167388e+02
  54967.20959065  -8.7589696011503020e+02   4.1478336924821502e+02
  54967.23002524  -6.3392021315522572e+02   4.1474880881750636e+02
  54967.25045972  -4.9829263387324295e+02   4.1471476421412177e+02
  54967.27089431  -1.0188579849682577e+03   4.1468377716882850e+02
  54967.29132899  -5.7670959943767480e+02   4.1465735384845823e+02
  54967.31176348  -4.0475366269487887e+02   4.1463569285260485e+02
  54967.33219806  -3.5220045992756519e+02   4.1461493547483053e+02
  54967.35263275  -4.4230020550795058e+02   4.1459447676436241e+02
  54967.37306723  -6.4103821803851440e+02   4.1457577866857889e+02
  54967.39350182                     -Inf                     -Inf
  54967.41393640  -7.0934218077489675e+02   4.1454420444661207e+02
  54967.43437099  -6.2783600507010374e+02   4.1452481263034042e+02
  54967.45480557  -6.3407588119990260e+02   4.1451521807316067e+02
  54967.47524016  -5.9832347078203622e+02   4.1449622815375994e+02
  54967.49567484  -1.3477668438910405e+02   4.1447638067581892e+02
  54967.51610932  -2.0078905656617519e+02   4.1445680415320822e+02
  54967.53654391  -5.5232395190574209e+02   4.1443859649603223e+02
  54967.55697839  -7.4824398922790363e+02   4.1441953806921288e+02
  54967.57741308  -4.0286632421016043e+02   4.1439775365682129e+02
  54967.59784766  -7.1439817121365934e+02   4.1437340251720332e+02
  54967.61828214  -5.3753625229291390e+02   4.1434842705539677e+02
  54967.63871673  -5.5613343446636600e+02   4.1432565831559157e+02
  54967.65915141  -2.6978411200051511e+02   4.1429869527747019e+02
  54967.67958600  -4.9192410572962422e+02   4.1427468831809182e+02
  54967.70002058  -7.4149657833166850e+02   4.1424580957568878e+02
  54967.72045516  -1.1368652068363128e+03   4.1421729989069661e+02
  54967.74088975  -9.8962249326284280e+02   4.1418915223345044e+02
  54967.76132423   2.0277538873858526e+02   4.1416390100146634e+02
  54967.78175881   2.5970891573745547e+01   4.1414508512319179e+02
  54967.80219350  -1.5937087090167611e+02   4.1412471820177063e+02
  54967.82262808  -5.6694999215356484e+02   4.1410913740865351e+02
  54967.84306256  -7.1898578801887766e+02   4.1409601498370591e+02
  54967.86349725  -1.6297530130071624e+02   4.1408431037823743e+02
  54967.88393183  -2.5428704079288877e+02   4.1407893607160241e+02
  54967.90436641  -7.0011003321790440e+02   4.1407362671127123e+02
  54967.92480089  -8.8870938122787015e+02   4.1406838112704003e+02
  54967.94523558  -7.5721747484880359e+02   4.1406459160651707e+02
  54967.96567016  -7.3099954698174759e+02   4.1406223222571941e+02
  54967.98610464  -4.1204368464919929e+02   4.1406037081784763e+02
  54968.00653932  -2.8799909079080254e+02   4.1405878154411914e+02
  54968.02697391  -8.3950090876760976e+02   4.1405776360298910e+02
  54968.04740839  -5.2808026882167349e+02   4.1405730705823868e+02
  54968.06784297  -5.1048040381385107e+02   4.1405685577625189e+02
  54968.08827765  -3.7916562410522658e+02   4.1405884566034649e+02
  54968.10871214  -3.6416280008177984e+02   4.1406673247708284e+02
  54968.12914672  -2.7227293437626088e+01   4.1408893792820879e+02
  54968.14958140  -2.5354202637339895e+02   4.1411002723311202e+02
  54968.17001598  -4.1835986642813072e+02   4.1412331488695673e+02
  54968.19045046  -6.0602507766049916e+02   4.1414397769844180e+02
  54968.21088504  -3.5808350867938543e+02   4.1415693002944431e+02
  54968.23131973  -3.5825913597320459e+02   4.1417345978959315e+02
  54968.25175421  -2.7773543677467319e+02   4.1419350817183391e+02
  54968.27218879  -8.4583575433982980e+02   4.1421785528072252e+02
  54968.29262327  -6.6571153996453086e+02   4.1424678305550759e+02
  54968.31305795  -4.9331071185032550e+02   4.1427539894053763e+02
  54968.33349253   5.0981951261741543e+01   4.1431610662602912e+02
  54968.35392701  -7.8654902951047484e+02   4.1436264584992307e+02
  54968.37436170  -8.4257511397922701e+02   4.1440245877530651e+02
  54968.39479628  -7.4471496360362096e+02   4.1444185151150384e+02
  54968.41523086  -6.2424867038290972e+02   4.1448083067566762e+02
  54968.43566534  -2.2897005133060145e+02   4.1452553762308520e+02
  54968.45610002  -6.2597621040405556e+02   4.1456978008273745e+02
  54968.47653460  -6.7839332735475375e+02   4.1461356525598501e+02
  54968.49696908  -6.7961118566606251e+02   4.1466077888470579e+02
  54968.51740376  -6.1280118879236682e+02   4.1471012339732926e+02
  54968.53783834  -9.0984639571412004e+02   4.1475896567572767e+02
  54968.55827282  -1.9843469973901406e+02   4.1480731334877510e+02
  54968.57870740  -2.1134481025530948e+02   4.1485952510101987e+02
  54968.59914208  -2.9952364542007450e+02   4.1491258380002586e+02
  54968.61957656   1.7035050124514228e+02   4.1496511323520127e+02
  54968.64001114  -1.6268766256311017e+02   4.1501440774413834e+02
  54968.66044582  -4.0548265328710363e+02   4.1506727784201343e+02
  54968.68088040  -4.4280785164108050e+02   4.1512130925577304e+02
  54968.70131488  -2.1829805376549771e+02   4.1517481224494827e+02
  54968.72174946   2.2722591323320884e+02   4.1522779452376642e+02
  54968.74218414  -1.6346878837147915e+02   4.1528250438436839e+02
  54968.76261862  -6.1514668947959535e+02   4.1533891684966801e+02
  54968.78305320  -4.6032193630229921e+02   4.1539915338385231e+02
  54968.80348788  -1.9491333784849019e+02   4.1546315922698471e+02
  54968.82392236  -4.5592649685466392e+02   4.1552655693859106e+02
  54968.84435694  -6.7428562207139112e+02   4.1559299896391184e+02
  54968.86479152  -3.5678903614189130e+02   4.1565700231658531e+02
  54968.88522610  -6.3175914746516071e+02   4.1572221094879768e+02
  54968.90566068  -6.7760452136389483e+02   4.1578690682963753e+02
  54968.92609526  -5.8577746668286852e+02   4.1585100228466911e+02
  54968.94652974  -4.5246604835369465e+02   4.1588188818541528e+02
  54968.96696441  -6.0411247840663759e+02   4.1593516594760496e+02
  54968.98739899  -5.3666937006435762e+02   4.1599301368553819e+02
  54969.00783347  -7.3657793911552358e+02   4.1605514365678658e+02
  54969.02826815  -3.7423458912877459e+02   4.1611780620012365e+02
  54969.04870273   2.6988041362585591e+01   4.1618308648203231e+02
  54969.06913721  -3.3462170024201043e+01   4.1624361271177065e+02
  54969.08957179  -3.7005264839784502e+02   4.1630254888055413e+02
  54969.11000646  -1.5200838423046204e+02   4.1636100444089982e+02
  54969.13044104  -1.8812989422389848e+02   4.1642198810557551e+02
  54969.15087552   4.7329875694224199e+01   4.1648136383604168e+02
  54969.17131020   1.1559375589142995e+02   4.1654331707245535e+02
  54969.19174478  -2.4206924349512437e+02   4.1660371278155617e+02
  54969.21217926  -5.1879713257962919e+02   4.1666459066679789e+02
  54969.23261383  -8.0351005830769930e+02   4.1672393391932246e+02
  54969.25304851  -5.6814506852242982e+02   4.1678376428548097e+02
  54969.27348299  -3.9944587486206996e+02   4.1684478515906994e+02
  54969.29391757  -5.1875462503736536e+01   4.1690528224833639e+02
  54969.31435224  -2.2228177209016042e+02   4.1696715732916181e+02
  54969.33478672  -6.4554464943933351e+02   4.1702747685405632e+02
  54969.35522130  -3.5487382012977520e+02   4.1708559211200543e+02
  54969.37565588  -1.5002909161432319e+02   4.1714592316284717e+02
  54969.39609045  -1.8100143438959381e+02   4.1720591599797120e+02
  54969.41652503   6.5031656411917993e+01   4.1726507067748014e+02
  54969.43695961  -4.9874412649242305e+02   4.1732205207864962e+02
  54969.45739428  -5.3463534241648961e+02   4.1737691803891227e+02
  54969.47782876  -1.8165038688744417e+02   4.1743133056148662e+02
  54969.49826334   2.7233725139463871e+01   4.1748239876160790e+02
  54969.51869791  -2.7951131151582319e+02   4.1753122743224884e+02
  54969.53913249  -4.2770636950839605e+02   4.1758340013149450e+02
  54969.55956707  -6.6537457949411566e+02   4.1763514866245350e+02
  54969.58000164  -8.6504638956375061e+02   4.1768821558175557e+02
  54969.60043622  -3.8148880031230181e+02   4.1774327876247668e+02
  54969.62087080  -3.4235318846853602e+02   4.1779708987459281e+02
  54969.64130537  -1.6182971960987391e+02   4.1785047049781195e+02
  54969.66173995  -6.9670126992993357e+02   4.1790262243590098e+02
  54969.68217452  -1.4471001363891565e+02   4.1795516062337515e+02
  54969.70260910  -3.8525425663615829e+02   4.1800808048020212e+02
  54969.72304368  -3.8810637460062748e+02   4.1806074178209695e+02
  54969.74347815  -3.9482942976087895e+02   4.1811536213198059e+02
  54969.76391283  -2.5985029252983958e+02   4.1817674295318483e+02
  54969.78434740   2.3190833253750043e-01   4.1823764610262873e+02
  54969.80478188   2.7901417573694687e+02   4.1829807713463498e+02
  54969.82521655   1.4924297332918889e+02   4.1835804151774551e+02
  54969.84565113  -4.4542521641099952e+01   4.1841263998914837e+02
  54969.86608570  -4.1335051510793528e+02   4.1846682008145984e+02
  54969.88652018  -3.8066094122168880e+02   4.1851843119184525e+02
  54969.90695486  -5.3198520936914576e+02   4.1856964982230375e+02
  54969.92738943   4.7079097171831563e+00   4.1862790955344059e+02
  54969.94782391  -4.1243916237609923e+01   4.1868286554841387e+02
  54969.96825858  -4.7203296597830848e+02   4.1874026161342897e+02
  54969.98869315  -4.8194489114539164e+02   4.1879677318925985e+02
  54970.00912763  -3.5904298359612505e+02   4.1885286303691282e+02
  54970.02956220  -2.1094810205324333e+02   4.1890616558406691e+02
  54970.04999688  -3.3907386448872592e+02   4.1895462027080163e+02
  54970.07043135  -2.8294178338683639e+02   4.1900480117047562e+02
  54970.09086593  -3.4407540253855728e+02   4.1905461309294617e+02
  54970.11130060  -1.5657138689517680e+02   4.1910639563920415e+02
  54970.13173508   1.9421260063290367e+02   4.1916012723307659e+02
  54970.15216965   6.4638757405033331e+01   4.1921390938438338e+02
  54970.17260422  -5.9916214929045532e+02   4.1926774154358714e+02
  54970.19303890  -4.1592775070475875e+02   4.1932118502294099e+02
  54970.21347337  -4.7207383101322000e+02   4.1937600413712772e+02
  54970.23390795  -1.6659656673612133e+02   4.1943144785932259e+02
  54970.25434242  -2.5836867541906281e+02   4.1948649555493029e+02
  54970.27477709  -5.0753403403858147e+02   4.1954203235867902e+02
  54970.29521167  -7.1124250831899883e+02   4.1959805306729072e+02
  54970.31564614  -2.4532211453609509e+02   4.1965367786983438e+02
  54970.33608081  -5.4967344142009544e+01   4.1970803934708260e+02
  54970.35651539  -2.4704303252154335e+02   4.1976378293335722e+02
  54970.37694996                     -Inf                     -Inf
  54970.39738443  -5.6773336185422795e+02   4.1987958108088668e+02
  54970.41781910  -3.6891920625492514e+02   4.1994270816694257e+02
  54970.43825368  -3.1392409082431351e+02   4.1997410760142793e+02
  54970.45868815  -2.9622659504457971e+01   4.2004088679409517e+02
  54970.47912282  -1.1198139002732700e+02   4.2010720623328444e+02
  54970.49955740  -2.7061903646319330e+01   4.2017307065059254e+02
  54970.51999187  -3.4205031889611439e+02   4.2024189866703557e+02
  54970.54042644  -3.1944482806423036e+02   4.2031376753112590e+02
  54970.56086111  -1.8902603530357442e+02   4.2038514832143642e+02
  54970.58129559   1.3716840890309891e+02   4.2045747213809898e+02
  54970.60173016   1.3585969882434767e+01   4.2053072943953174e+02
  54970.62216483  -3.1802468446029411e+02   4.2059890328027257e+02
  54970.64259940  -5.8827149499118821e+02   4.2066492124402436e+02
  54970.66303387  -4.9575146114944067e+02   4.2072779078633477e+02
  54970.68346845   3.7332214160024080e+01   4.2078203850431817e+02
  54970.70390312  -1.2671581905698837e+02   4.2083592637010941e+02
  54970.72433759   1.6319338948767026e+02   4.2089492639160255e+02
  54970.74477216  -2.4497856149796604e+02   4.2095353761558999e+02
  54970.76520683   5.1010103293114284e+01   4.2101176387258897e+02
  54970.78564130  -7.7796050127032501e+01   4.2106960894296270e+02
  54970.80607587  -1.2595582028951391e+02   4.2111978815838472e+02
  54970.82651035  -4.3504950176687096e+01   4.2116775582908673e+02
  54970.84694502   3.5136575975203141e+02   4.2121541252623473e+02
  54970.86737959   2.3243919023685498e+02   4.2126276126411204e+02
  54970.88781416  -1.7620501397042077e+02   4.2130980501817038e+02
  54970.90824863  -2.3186798116603401e+02   4.2135654672565380e+02
  54970.92868330  -8.8244768614242901e+01   4.2140298928620933e+02
  54970.94911787   5.7944309510560288e+00   4.2144869714866888e+02
  54970.96955234   1.7781945166839284e+02   4.2149327177398720e+02
  54970.98998701   1.5093753986406000e+02   4.2153756383432722e+02
  54971.01042158  -5.1987449557444609e+02   4.2158467907804118e+02
  54971.03085605  -2.0964052926963905e+02   4.2163332333304066e+02
  54971.05129062   4.7209599083331000e+01   4.2168425899433743e+02
  54971.07172529   1.9786203128102642e+02   4.2173746454637956e+02
  54971.09215986   2.5238569018193323e+02   4.2178775742285285e+02
  54971.11259433  -2.5808487076139920e+02   4.2183516480268958e+02
  54971.13302900  -1.9130725533267335e+02   4.2187868319678739e+02
  54971.15346357   1.6433067451893100e+02   4.2192193254362650e+02
  54971.17389804   1.4580779429995692e+02   4.2196670174524809e+02
  54971.19433261  -2.1125496697604885e+02   4.2201297679377370e+02
  54971.21476728  -1.9947623213367737e+02   4.2205896838105269e+02
  54971.23520185   7.9885735021045789e+01   4.2210467910367657e+02
  54971.25563632  -2.0707150744536662e+01   4.2215761569442947e+02
  54971.27607099  -5.5378182005183518e+01   4.2221023097051915e+02
  54971.29650556  -4.6829425781547138e+02   4.2226007424404793e+02
  54971.31694003   6.3167725918411577e+01   4.2230961680401094e+02
  54971.33737460  -5.2310274958766718e+02   4.2235886136361330e+02
  54971.35780927  -3.3360016863703822e+02   4.2240781060351782e+02
  54971.37824383   1.8864762842718540e+02   4.2245646717233171e+02
  54971.39867830  -1.0097259359620469e+02   4.2250236840715655e+02
  54971.41911297   1.4637758802704681e+02   4.2254553887263415e+02
  54971.43954754  -3.2847014572590092e+02   4.2258845351313113e+02
  54971.45998201  -4.4008168699372072e+02   4.2262728350029272e+02
  54971.48041658  -6.0070656004318494e+02   4.2266472853324370e+02
  54971.50085124  -2.3234145957817810e+02   4.2270195362473834e+02
  54971.52128571  -1.2205987401348040e+02   4.2273667967200657e+02
  54971.54172028  -4.0939771640657874e+01   4.2277037402304950e+02
  54971.56215485  -9.8787780056119885e+01   4.2280387219155369e+02
  54971.58258942  -4.3504524516624343e+01   4.2283882409413116e+02
  54971.60302398  -4.3058225847825150e+02   4.2287357367021025e+02
  54971.62345855  -5.4143213336743656e+01   4.2290812267153569e+02
  54971.64389312   1.3301115870945068e+00   4.2294165584015536e+02
  54971.66432769   2.6264280557342090e+02   4.2297418192068358e+02
  54971.68476225  -1.3649785493952126e+02   4.2300652187199552e+02
  54971.70519672  -8.1024688382669297e+01   4.2303867728720871e+02
  54971.72563139   3.1070697648893918e+02   4.2307064974131117e+02
  54971.74606596   6.2378827409137466e+02   4.2310244079141870e+02
  54971.76650042   2.7603616823901336e+02   4.2313405197702775e+02
  54971.78693509   9.3563505061178276e+01   4.2316548482026383e+02
  54971.80736966   1.0534203020284849e+02   4.2319674082612590e+02
  54971.82780412   4.8367937588733588e+02   4.2322782148272637e+02
  54971.84823869  -1.2823343990220337e+02   4.2325872826152784e+02
  54971.86867336  -1.5815433963750624e+02   4.2328946261757437e+02
  54971.88910792  -1.4580568588151709e+02   4.2331952147437073e+02
  54971.90954239  -6.3070971657808172e+01   4.2334934689420510e+02
  54971.92997706  -1.6717697166968026e+02   4.2336416434866385e+02
  54971.95041162  -2.9104039308180950e+02   4.2339380925829698e+02
  54971.97084609  -2.1818359428882329e+02   4.2342322461936129e+02
  54971.99128065   1.3811113136918962e+02   4.2345241232374053e+02
  54972.01171532   2.1903965788161452e+02   4.2348144009549310e+02
  54972.03214979  -2.4069469921017549e+02   4.2351030924554209e+02
  54972.05258435  -3.4413497666330170e+02   4.2353902107052267e+02
  54972.07301902  -5.3685902733924263e+02   4.2356757685297617e+02
  54972.09345348  -2.4601233284227141e+02   4.2359597786154109e+02
  54972.11388805  -2.0915746492233822e+02   4.2362435527714740e+02
  54972.13432261  -4.4643157910062570e+02   4.2365257971477195e+02
  54972.15475718  -4.2201801354979642e+02   4.2368065240810824e+02
  54972.17519174  -1.5368513392799431e+02   4.2370857457761969e+02
  54972.19562631   1.4694263955572495e+02   4.2373634743071659e+02
  54972.21606077  -3.6265265546708838e+02   4.2376397216193027e+02
  54972.23649544  -8.1060272163868683e+02   4.2379144995308434e+02
  54972.25693000  -6.8313273070674802e+02   4.2381878197346310e+02
  54972.27736447  -3.8079494360421239e+02   4.2384596937997736e+02
  54972.29779913  -7.9785676786459092e+00   4.2387288647663553e+02
  54972.31823370   1.7182814287663996e+02   4.2389966190436394e+02
  54972.33866826   1.5406566500897333e+02   4.2392497589515557e+02
  54972.35910272   1.8455577927478652e+02   4.2394998493491920e+02
  54972.37953739  -4.6257664526150322e+01   4.2397227683005343e+02
  54972.39997195   1.2328984819043320e+02   4.2399187280825078e+02
  54972.42040642   1.5995385219591540e+02   4.2401136698915877e+02
  54972.44084108   1.9215356568702546e+02   4.2403076016394812e+02
  54972.46127564   1.1920549524502277e+02   4.2404986470595946e+02
  54972.48171011   2.0345559242374023e+02   4.2407416512961646e+02
  54972.50214467   1.7116086979007684e+02   4.2409579396160029e+02
  54972.52257933  -2.6633405999842984e+02   4.2411439783192151e+02
  54972.54301380  -9.7358131385338879e+01   4.2413309302396857e+02
  54972.56344836  -5.9079693024433055e+01   4.2415187883885102e+02
  54972.58388302   2.4391596041994922e+02   4.2417056905162190e+02
  54972.60431749   1.8141695061979490e+01   4.2418916439021643e+02
  54972.62475205  -1.8930058858335207e+02   4.2420766557519772e+02
  54972.64518661  -6.5633078453419813e+01   4.2422607331985085e+02
  54972.66562128  -1.7239366150179069e+02   4.2424402100263927e+02
  54972.68605574   1.9357422310539718e+02   4.2426187849606697e+02
  54972.70649030   4.2618228893331889e+02   4.2427075501666712e+02
  54972.72692486   4.6559857647077149e+02   4.2428645963114838e+02
  54972.74735943  -7.6554952715524038e+01   4.2430208582058850e+02
  54972.76779399  -1.2157591305794746e+01   4.2431763417097790e+02
  54972.78822855  -2.7639513738719756e+02   4.2433408876175343e+02
  54972.80866311  -6.6106874349158858e+01   4.2435147962823453e+02
  54972.82909767  -1.6384244980238716e+02   4.2436876616660868e+02
  54972.84953224   1.8749252533423189e+02   4.2438383255694788e+02
  54972.86996680  -3.1153758848656565e+01   4.2439882481990543e+02
  54972.89040136   2.6974609179153396e+02   4.2441584970479977e+02
  54972.91083592  -2.1988027936015175e+02   4.2443279123652445e+02
  54972.93127048  -1.2936343382918824e+02   4.2444965002572548e+02
  54972.95170514   8.7761987302537037e+01   4.2446642667709847e+02
  54972.97213961   3.5817147843508758e+02   4.2448312178946117e+02
  54972.99257417   9.2985706360071418e+01   4.2449975394124579e+02
