frequency,linewidth,height,snr,AIC,amplitude
132.88987985270057,0.01659355254461846,13.61571646298787,10.514608729538917,120.66487586872972,0.8424902300771419
133.05910616340725,0.003934528234401458,8.10220422522409,2.874649442407537,3.519121888304653,0.3164629428631543
133.7674953710166,0.030495521893668963,6.834853585583615,7.010707001262721,36.569595254943124,0.8092031771645434
135.05833792710473,0.011257474638423047,8.676735580878017,5.35022694729637,24.83582548951381,0.553953877112647
136.79782698134545,0.003934528234401458,8.385836738945814,2.9803561325783794,3.947395674797008,0.32195447871166244
137.63608754368317,0.06418378782663184,4.220159766456652,6.235445144390438,77.44872013371787,0.9224695821821967
139.30080218156513,0.02010628021559691,8.752475741634504,7.310623319405081,108.34909000475454,0.7435432915781222
139.47789948346747,0.01659355254461846,14.300246488417146,11.070090233732866,136.02161539413646,0.86340863043717
139.56841588221755,0.003934528234401458,10.8526619454339,3.906647890723816,3.35387058188644,0.3662599291233146
139.64319029857631,0.011257474638423047,5.644226186843144,3.40699476456379,23.940617949148873,0.4467840181576508
139.7219002105329,0.007637347993684379,7.106948066542668,3.5429164581431425,16.557924981651013,0.4129408021453027
140.25712761183775,0.003934528234401458,5.467890411658539,1.9025827567014235,7.681320950381632,0.2599747506472456
141.3511953880344,0.003934528234401458,9.734308622962235,3.4852505877947695,3.120407663809601,0.3468756586264196
144.3224945643958,0.007637347993684379,16.26872638735596,8.449748812257997,49.83030968911771,0.6247740800228804
145.51101423494038,0.007637347993684379,6.686726903501227,3.3233835543613943,5.326194412045879,0.4005465720089287
145.68417604124488,0.02010628021559691,7.906142712813304,6.570536493970289,75.4948338850154,0.7066805307372893
145.87701532553854,0.005799506824824706,10.428371327984898,4.588517138970042,21.849671491523623,0.43589181262360194
146.69166291428928,0.03220989345728182,10.874032791181731,11.744166490715969,205.90143199548038,1.0489744245910202
146.87269571178945,0.003934528234401458,15.06035700836569,5.509986548041861,8.475917160787503,0.4314583744879687
147.01437355331132,0.007637347993684379,5.327322961254074,2.618108367588085,5.488070986284583,0.35752032723474303
147.8880535760295,0.030495521893668963,3.010828929903286,2.965417504738217,12.123856254227576,0.537076328786024
148.13205430309495,0.014824924591120172,10.411548284348322,7.480331248340725,27.319270494394004,0.6963520229534408
