parameter,mean,sd,Q16,Q50,Q84
Pn,32.546352776187724,0.36661149599587706,32.18187581926737,32.54096189301248,32.91526312346695
A1,4632.588713985094,730.9378713513695,3920.1281844124937,4561.816686813683,5358.77910099312
b1,1.6157248458119104,0.22709813670672072,1.3945208059668603,1.5941035530722343,1.8364748722279893
A2,2585.4183771343914,85.14680874611891,2500.8162660568137,2584.952960020139,2670.484598982791
b2,22.941702122777652,0.5756436854670017,22.366245561204526,22.92893373063913,23.519080419205142
A3,583.1426968704084,27.036627556375755,556.2143703046293,582.9148772632439,610.0644393744739
b3,75.30650813371618,1.0945505120756256,74.21534771394919,75.29350488289349,76.39978353053324
Pg,1123.3137988984936,30.486132181560723,1093.1625202477433,1122.2468749127802,1154.2069628652646
numax,84.865213752248,0.2171188934570471,84.64630834948548,84.86706480558651,85.08366433320263
sigmaEnv,9.390910587245989,0.21491806764577331,9.177515211951407,9.390620147092786,9.60703079620127
lnprob,-217528.08227255513,2.2291253008906518,-217530.22659677174,-217527.7581171191,-217525.94290279882
