parameter,mean,sd,Q16,Q50,Q84
Pn,99.70164963814499,6.006784443889015,92.7671274716751,100.67591697663204,105.80551085448177
A1,7770.581219273782,1863.1067327791561,6669.348552788425,8162.319905382421,9250.515035787888
b1,1.2661400846804676,0.33661967287204636,1.0789185025351928,1.1677519321114318,1.335594280273032
A2,366.3243033472338,15.355462241942991,354.8522144568921,368.3161472389017,379.62103962523224
b2,46.6807624655309,1.8568200879217354,45.12901880318608,46.44883513206926,47.95871254724446
A3,64.20839649340333,5.763923335078717,58.75000544466585,64.13382187807653,69.81634781895299
b3,230.6714541448545,39.87130931333917,188.9250430508215,224.90948051237052,279.01013618798584
Pg,154.47176755128788,9.251393123102144,145.73699639911837,153.89037180575968,162.66664751991152
numax,198.1745483170805,0.7775016334777773,197.4685460499095,198.09501436633863,198.8238197505149
sigmaEnv,11.471931677795025,0.6644444812646548,10.817447933512918,11.449518632126832,12.1232964351742
lnprob,-223721.67202512236,24.24414554453065,-223719.10116972085,-223714.08885494433,-223711.99981138684
