parameter,mean,sd,Q16,Q50,Q84
Pn,58.15928700823968,0.851186275435373,57.32426888336714,58.137148284236545,59.002437646906195
A1,17432.81702483351,3257.5101968729855,15592.82367262753,17818.478053551702,20043.992079407086
b1,0.9398331350422755,0.10877767963126667,0.8683185910983837,0.9173024591927926,0.9803469812475298
A2,854.1580075955629,24.371250951175572,830.5702878640549,853.082696169264,877.7748920261096
b2,31.936041965622703,0.7853433271220884,31.19980913616287,31.90212726789769,32.64384534495437
A3,171.03726660755808,9.34920598164572,163.13289171190877,171.32594312819867,179.5472915480798
b3,111.12692066139803,3.9616529190803647,107.3661921215022,110.99468100340899,114.58548911942624
Pg,378.96702672611775,11.676853970516976,367.3758294069772,378.61835113320797,390.59732248015445
numax,124.51233648526957,0.43069532557842055,124.26387211626158,124.56908852215615,124.83918425917281
sigmaEnv,10.874717827421279,0.30996013541381573,10.571665300507233,10.862703244903138,11.178136502827504
lnprob,-219869.3701803242,18.090055558656832,-219868.2899809597,-219864.74705715018,-219862.73816181778
