time,time_raw,flux
54953.5392990629,54953.5392990629,704.2566051104476
54953.5597329,54953.5597329,363.2920710881111
54953.5801667371,54953.5801667371,-6.717466180890256
54953.6006005742,54953.6006005742,458.9548786628534
54953.6210344112,54953.6210344112,170.64651853379428
54953.6414682483,54953.6414682483,453.0035729141738
54953.6619020854,54953.6619020854,-378.41288463740455
54953.6823359225,54953.6823359225,-518.0993701082731
54953.7027697596,54953.7027697596,-282.4231235028757
54953.7232035967,54953.7232035967,-142.94099596053718
54953.7436374337,54953.7436374337,-312.7683729412564
54953.7640712708,54953.7640712708,-47.23674942153548
54953.7845051079,54953.7845051079,-191.32954163141608
54953.804938945,54953.804938945,-176.1011950296487
54953.8253727821,54953.8253727821,-207.5331925248305
54953.8458066192,54953.8458066192,-253.77003574725745
54953.8662404562,54953.8662404562,-121.26617570803148
54953.8866742933,54953.8866742933,-598.8986486950042
54953.9071081304,54953.9071081304,-323.0429860141061
54953.9275419675,54953.9275419675,-211.3013408989824
54953.9479758046,54953.9479758046,-308.7561916217667
54953.9684096416,54953.9684096416,-730.9469191852701
54953.9888434787,54953.9888434787,-1106.037672386774
54954.0092773158,54954.0092773158,-523.377329220811
54954.0297111529,54954.0297111529,-106.48225002462118
54954.05014499,54954.05014499,-8.367154756175978
54954.0705788271,54954.0705788271,138.88111215897084
54954.0910126641,54954.0910126641,657.0670868027584
54954.1114465012,54954.1114465012,332.6367474886545
54954.1318803383,54954.1318803383,-173.74206210326406
54954.1523141754,54954.1523141754,-194.75130795427674
54954.1727480125,54954.1727480125,-366.0517182896066
54954.1931818496,54954.1931818496,-338.8922683764904
54954.2136156866,54954.2136156866,329.80221804952265
54954.2340495237,54954.2340495237,92.45586683545037
54954.2544833608,54954.2544833608,363.6131034272714
54954.2749171979,54954.2749171979,30.850622023570622
54954.295351035,54954.295351035,153.48173799020515
54954.315784872,54954.315784872,-592.5383257873026
54954.3362187091,54954.3362187091,-127.06759202593798
54954.3566525462,54954.3566525462,-69.98895639368209
54954.3770863833,54954.3770863833,97.84924727396901
54954.3975202204,54954.3975202204,-168.6534855962817
54954.4179540575,54954.4179540575,344.2973798738443
54954.4383878945,54954.4383878945,101.6165952750963
54954.4588217316,54954.4588217316,258.68571553871874
54954.4792555687,54954.4792555687,-418.9965983104121
54954.4996894058,54954.4996894058,-166.75719323519274
54954.5201232429,54954.5201232429,-119.04275499128244
54954.54055708,54954.54055708,284.9214236213858
54954.560990917,54954.560990917,-31.89919848787713
54954.5814247541,54954.5814247541,-284.49955263483923
54954.6018585912,54954.6018585912,-465.47032701873286
54954.6222924283,54954.6222924283,-273.4390035439658
54954.6427262654,54954.6427262654,-356.1832373195707
54954.6631601024,54954.6631601024,-53.06594364241448
54954.6835939395,54954.6835939395,-377.77583431552614
54954.7040277766,54954.7040277766,-473.13315571511953
54954.7244616137,54954.7244616137,-358.4817451286606
54954.7448954508,54954.7448954508,-687.4857655012042
54954.7653292879,54954.7653292879,-339.8021304232899
