parameter,mean,sd,Q16,Q50,Q84
Pn,60.44735621741476,4.65773174339344,58.24628466409243,61.727293205176004,63.49082438004276
A1,10038.875848043725,3399.162214373543,5728.779895376295,11117.64523979599,12583.6543962863
b1,1.317047217466566,0.5402439020824908,1.0367801482030945,1.1183299522581294,1.4649131330557472
A2,375.7590813817366,13.565807385782435,363.68029175033615,373.6172703078184,387.07567685234665
b2,51.51110183067872,1.6042240680365059,50.11643932303714,51.283654122748786,52.78183805176813
A3,55.51518530076661,8.433214843954614,50.85720464127718,57.23326949623804,61.85944910919474
b3,169.2422429936149,22.8186470778229,157.92461370045567,160.07687058084244,177.9937315353957
Pg,171.29526901429392,7.712127314572855,164.5556868609416,171.8052483390632,178.26839420426523
numax,230.98154278182076,0.6787460864359086,230.4281345306273,230.9980816630922,231.55216489066171
sigmaEnv,15.911957659058919,1.1882724742311246,15.141554063066183,15.713274466370459,16.438463406988873
lnprob,-215866.4497553652,108.66141707811971,-215887.19207795782,-215823.53298878524,-215820.91545328297
