parameter,mean,sd,Q16,Q50,Q84
Pn,92.28021329279792,1.2024764995699133,91.08460747425404,92.28043703930109,93.48764729350255
A1,5611.093973263962,766.0268953263376,4858.559221500189,5552.70635855539,6377.03077750867
b1,1.0868911720389132,0.10243777695354975,0.9876413479932008,1.0830101952832236,1.1863329874320214
A2,1349.749020267693,42.4681980553837,1307.7814868806227,1348.7367440371245,1392.0587186926218
b2,29.366989307539097,0.7791508519470871,28.58879030499679,29.353380894631552,30.151293385013485
A3,336.82353252362094,19.64994470555845,317.6152093577999,335.6586038650163,356.46664346601614
b3,93.9090041259923,3.718690287528192,90.19589502094888,93.90880278326836,97.63488590821831
Pg,618.7859876554052,17.07571271609222,601.8175306468496,618.3947327750443,635.8543544894284
numax,118.81610806944268,0.2789925567251222,118.53929970040535,118.81601231481903,119.0917983488725
sigmaEnv,11.873942629776383,0.3371823892737976,11.536363067769344,11.871658183189036,12.211344278272035
lnprob,-213941.34433993476,2.2599934370889323,-213943.5513035164,-213940.99911544588,-213939.16798389435
