parameter,mean,sd,Q16,Q50,Q84
Pn,144.55556356501654,3.3627196066780307,142.30553654304845,144.5813610460125,147.1193118615757
A1,57157.295493986654,26174.60516315348,18351.342743601606,69292.19658787418,78550.91224341531
b1,1.8098511122853542,0.7769024518888117,1.3885057104859506,1.46868194766155,2.31619745322882
A2,1457.599450130661,255.53124996694658,1366.7862650002712,1437.3890448320067,1501.239254128934
b2,26.914363743528664,1.7972280807203442,25.93697523516486,27.023366491037603,28.00034130861756
A3,271.520548395406,39.1141646758828,247.30074694961485,269.89637419025536,293.4795815321744
b3,95.5340797647873,9.417111508453548,88.47643808611429,94.57605430512105,101.26519146541781
Pg,597.0575959565595,63.92744429923333,558.9366747485518,581.3724502610753,611.6852030392225
numax,110.34107062513561,1.4520873421656446,108.54925358648595,110.91788852017635,111.30113183504812
sigmaEnv,10.499684401735621,0.6416421830834841,9.984375576790168,10.495334552845726,10.970235310734969
lnprob,-240872.48692208188,356.75454919797903,-241017.48209689552,-240720.90242084395,-240717.96480960032
