parameter,mean,sd,Q16,Q50,Q84
Pn,21.005641997331534,0.38596922984049303,20.647124105435513,21.030974870178774,21.371393292992128
A1,9585.437783797874,1591.3782033029047,8457.92563051082,9733.923892216417,10957.371457092568
b1,1.0908395653633352,0.12680438370802039,0.9957656905582964,1.0694628391654342,1.1636483280622452
A2,816.1927495151347,23.32238202424989,793.4489891840223,815.1588714832791,839.0207330326472
b2,31.518328451055098,0.6258181411800551,30.904544512838733,31.51065863329918,32.13328684193984
A3,151.84448762121934,7.264590159233706,145.2192232571159,152.08292829394094,158.76325652572862
b3,105.19100616997966,3.495393564790301,102.29109710361737,104.79844234071405,107.5189136681498
Pg,286.96179044140416,8.460937133127583,279.4628561118269,287.59329536368716,294.83101290822174
numax,123.06287065348039,0.2785541220632484,122.78445389020213,123.06701101087498,123.33858912491979
sigmaEnv,12.909002752594962,0.3112616418417434,12.60423449153374,12.911562447219323,13.216768605334666
lnprob,-200571.47604123148,10.99861027192749,-200572.14624263518,-200568.72317193975,-200566.70163704283
