frequency,linewidth,snr,height,AIC,amplitude
127.38847478553001,0.004301483657454494,NA,16.484624761254562,26.1098486117844,0.47198001294485437
127.70382487062263,0.006340400256925406,2.681448782948774,6.250613032994224,8.3208952801142,0.3528536224858583
128.51748937193463,NA,NA,10.882082778360195,10.299601584054471,0.38429611598182317
128.59371689156893,0.006340400256925406,2.7684332701579346,6.443664694793631,6.433504934364464,0.3582611704329157
128.64987512590048,0.006340400256925406,2.720204845388707,6.336663418028323,25.182081406979705,0.3552741373042214
128.85905064671826,NA,NA,9.426663749117829,9.076588199546677,0.357675333314652
128.9762806214969,NA,NA,7.836487498900087,4.147865212369652,0.3261149474471951
129.03667283644626,NA,NA,10.195343244711541,15.246547279093647,0.37197256405652007
130.07111044090692,0.01426351969039076,4.51788961092424,6.862639626242937,33.100090735941194,0.5545412871901633
132.17727163103035,NA,NA,8.075626758755153,4.843975748190132,0.33105343750308175
132.22411669789628,NA,NA,7.914056260326645,3.119371298016631,0.32772498268967076
133.4948845778152,NA,NA,7.618275214354406,2.2746760789086693,0.3215424461914026
134.14243823215304,NA,NA,7.867197347696216,5.235471639956813,0.32675331688233306
134.64152674266023,0.01033711982362802,4.159620456760181,7.445926945091145,8.474286279611988,0.49173836966994133
134.87479940834515,0.023890019358505703,2.7570753094041534,3.3159395879005227,3.579163692840666,0.4988689707557186
135.2247084068726,0.02006547586955378,3.366000761765383,4.374265093026458,6.653073086963559,0.5251123322085529
137.89438446971147,0.006340400256925406,2.092706899960848,4.935620636622217,3.9114264172749245,0.3135480899420811
138.71515866378815,0.006340400256925406,2.325186558089443,5.456728790928542,2.5718966178319533,0.32968520517804434
140.22279126238163,0.006340400256925406,1.6499998656459058,3.9353936451727196,2.6754642235246138,0.27998022859822397
140.8232523833114,0.016207577389872146,5.227770764096946,7.400372844978761,37.17581299011363,0.6138479202714031
141.30275730721934,0.004301483657454494,NA,5.646425545207461,5.854005759829306,0.27623002191633633
141.36323540580466,0.0043198641793651404,NA,10.832886534545366,24.822055830954923,0.38342645978033196
141.43667309685395,0.004319864179478827,NA,27.784015394783754,46.54157882290747,0.614055305437881
141.46259228185534,0.004301483657454494,NA,42.40652389143781,82.6020058711656,0.7570079006715713
141.58572491271224,NA,NA,7.858148373336263,3.7916454776059254,0.3265653444075409
141.69373379541543,NA,NA,8.877895504797369,7.664455633421312,0.3471082987580622
141.77362250284506,0.004319864179336719,NA,15.889603781741549,23.378331831096148,0.4643725250849476
141.79954168792136,0.004319864179308297,NA,14.398864491536015,18.941445506403397,0.4420527583195036
141.83211263962363,NA,NA,13.910709480142883,13.183010180480778,0.4344948396684987
142.34384457452234,0.004319864179308297,NA,10.348961624250979,31.590630238919402,0.3747644358676428
142.39568294467483,0.0043198641793651404,NA,8.576572002779223,20.93070920241007,0.3411668703354761
142.9270262386553,0.012307407723750052,6.623524176146452,10.634037915193883,19.57998292423872,0.6412204029767385
144.4951369357597,0.004301483657454494,NA,24.641588689899226,75.95669585169526,0.5770566192463804
145.8017271952551,NA,NA,9.503352675454257,11.035112208563078,0.35912728791766485
146.4972768606795,NA,NA,8.428509828021532,6.657145968929399,0.33820917210552687
147.23393082546818,0.01814115716992611,1.9089624455669945,2.679233121694158,3.3791316727511003,0.390762321498911
148.97051622556725,0.016207577389872146,3.186955598501779,4.618017602011089,9.060740266926587,0.4849107145028901
149.6680454152104,NA,NA,11.364331772956984,18.957945916285098,0.39271901933626346
150.67686257641088,0.01814115716992611,3.1801056001479657,4.357082936061578,10.613437384010467,0.49831658620618735
150.80213863761205,0.008349648451848976,4.692922065279239,9.28976669993377,17.40937442080758,0.4936412408993747
152.62080145725093,0.004319864179393562,NA,16.97789537767463,38.5561213188048,0.4800117949213824
153.24057407028542,NA,NA,7.819177874302476,3.1213943538532476,0.32575457885326037
154.21483133929928,0.01426351969039076,57.89284322659326,77.96709811278964,901.3621909854628,1.8691492228899997
154.53882115289258,0.004319864179393562,NA,21.250149385354092,32.32860539518879,0.5370206380758574
154.56906018727835,NA,NA,30.328863607776047,8.261514569458086,0.6415611416862993
154.61657870797893,0.006340400256925406,49.16490275938643,99.90724853964664,429.35036976387346,1.4106906020261325
155.25591860652287,0.008349648451848976,17.035277340510735,31.73146444440797,234.3339152146218,0.9123344821096295
155.7181440737134,0.027687045816016456,16.04537049522396,16.50137331831082,184.6375163318371,1.1980454410443893
