parameter,mean,sd,Q16,Q50,Q84
Pn,36.6370718246227,0.9904552191139228,35.6857261974538,36.620267714660955,37.56163221143374
A1,6576.700886801934,1529.0318993657957,5606.96528586303,6874.355099861006,7794.920964723617
b1,1.2421158582936809,0.24991554469436544,1.0776973480708776,1.177018250828651,1.351537206603238
A2,722.661649536846,19.970710713295873,703.8754417157528,723.3804820309745,741.8983473262502
b2,39.354049276591034,0.828544138184437,38.55435511297837,39.34086889634503,40.155529906376074
A3,159.8037797882784,6.769911615572764,153.64940048763611,159.2193627838329,165.67401455820428
b3,142.06356066772156,4.861149294862305,137.66272227986673,142.36106955609944,146.6458497596135
Pg,334.9066759707019,9.56758071769937,325.5676394706309,334.83391632020147,344.2642037916509
numax,156.7053881179955,0.303060821322815,156.40969379237177,156.71029646830738,157.00327713372474
sigmaEnv,12.50175394818385,0.34339834931076146,12.1774334008605,12.489956612716572,12.82373222220516
lnprob,-218292.11144252145,17.63538539065549,-218291.67356628875,-218287.05279202687,-218284.88879978177
