raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,gamma0,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr003432802-80d_kepler_v1_cor-filt-inp.fits,3432802,0.0832337353395552,96684.8483225391,54953.5394692789,56423.9996219999,1.0000138958669476,283.2084626629617,FALSE,99.92010357652106,147.59016935030135,147.58229829439233,147.58229829439233,380.44741955528673,82.12572011633281,4.632500257122555,27.854351088972592,18371.022226915346,0.8272467268272603,934.7795022716896,36.51218668297846,193.3133145149359,119.0335781250396,369.1740683087089,142.61334954737754,13.646633114137082,-215058.15400639657,109,11.534996132255099,0.0023865505238040334,1.5060552764978579,1.2600174198048044,0.0025927340788237134,0.008448704473779496,1.9662615456990073e-4,11.499020875068341,0.005998791000318172,1.301494813006725,0.00657960023738105,8.448704473779496e-4,0.0015356587526575277,0.05858933289277629,0
