frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC,n,l
173.36795554943689,0.38862855447831746,NA,0.0027618565092938515,0.1941680350531258,NA,0,5.970622965263972,3.535583491826401,NA,NA
176.04983572362593,0.3016439713273612,0.0020129820549925626,0.0028584241294650056,0.19124319040496357,0.002450341959954994,0,14.387970005966679,4.937531648094591,NA,NA
178.10060029647397,0.47154852565116684,NA,0.0015008917089935835,0.24257901240516194,NA,0,8.790286198797483,11.104287292379013,NA,NA
178.85501081507962,0.4361562209810913,NA,0.0019435182891297889,0.1877337247118406,NA,0,7.52028630974215,6.0031195875271806,NA,NA
179.18047782385918,0.4643487958786199,NA,0.0029212028313352115,0.26513530033670346,NA,0,8.523910480777388,7.607555677215714,NA,NA
179.25202556728468,0.3980219396930211,NA,0.0018235273936719981,0.23113080706685402,NA,0,6.262738185081337,4.564068919193232,NA,NA
183.0468583819736,0.7127501041785491,0.01438620712709004,0.00707309371449407,0.1298231226901285,0.007256889277780363,0,11.240312807390895,62.34327558717996,NA,NA
183.33063105073418,0.4586294660883846,0.0020129820549925626,0.0020036968466194092,0.22167706225719308,0.0018732128456860502,0,33.2609103583742,8.425468436467781,NA,NA
183.39640759974944,0.6535284292400886,0.01406568650273948,0.008190246808473979,0.13026873315828488,0.007940973095227916,0,9.66536285786461,47.81229238517335,NA,NA
183.57509079806962,0.28732564309676534,0.005870786807400718,0.007699248556329891,0.11521923314426875,0.006899069215288826,0,4.476128982577613,2.1039142269328295,NA,NA
183.6431576875536,0.44092694204140126,NA,0.001911067273250804,0.203494264019375,NA,0,7.685701363832752,3.889568846017937,NA,NA
184.7308364284195,0.7528280256949759,0.015032476089762058,0.007220209844344903,0.1326376110876959,0.007553251256464036,0,12.000826641141185,73.40639685294809,NA,NA
185.3529306349634,0.3644580354302022,0.007999816596829972,0.00815938009217078,0.10508686184870179,0.0053587401008264295,0,5.285245394571314,7.987919133389369,NA,NA
187.79512187405328,0.3504796004651995,NA,0.0015176603774214436,0.14597635877529364,NA,0,4.855966956553732,9.781732562027173,NA,NA
188.59152623789413,0.2020047615569728,0.0020129820549925626,0.00333465540137756,0.1572779399524437,0.0043271784002243555,0,6.452580584964084,3.534980953831109,NA,NA
189.17781876330625,0.4903997027040804,NA,0.001831342787117345,0.23191677004804043,NA,0,9.507156195527216,7.408379675845936,NA,NA
190.04580374453337,0.3016300041804801,0.0020129820549925626,0.0022540217396051685,0.1581587675381334,0.0020612037257960007,0,14.38663761243686,2.923443402887642,NA,NA
192.46524010520682,0.37669010982178924,NA,0.0023088796013858515,0.2219230400879071,NA,0,5.609429164353253,3.4361963753435703,NA,NA
194.18264806096022,0.5330038258949793,NA,0.0017895963385811755,0.23969942173982584,NA,0,11.230804968277349,10.164549023214931,NA,NA
196.28750283227043,0.3965332432973325,NA,0.0021576190826786386,0.19292232085827624,NA,0,6.215977546383675,2.8162756973215437,NA,NA
196.34978771636833,0.4047918017977805,NA,0.0018481268465677801,0.1486839944357542,NA,0,6.477592882317507,4.704124146595859,NA,NA
196.96075368756763,0.5014577913322927,0.004996696571751355,0.004345500846981284,0.17701793714441827,0.012596227994895428,0,16.019019015393532,31.015796968640643,NA,NA
197.8358762464113,0.3499005559695055,NA,0.0025589508056971222,0.21158193048158191,NA,0,4.8399346501926,2.109555386563443,NA,NA
198.8745754523146,0.3653867219277355,NA,0.002667094153863281,0.21829563402166974,NA,0,5.27783434497718,2.7275047302027815,NA,NA
