parameter,mean,sd,Q16,Q50,Q84
Pn,31.08735090094834,0.7981857041444521,30.299975902854598,31.109170263312894,31.87774274149003
A1,5163.4880500227755,663.3390482950423,4595.004436959874,5178.943183965284,5771.871185427074
b1,1.4163578540809207,0.11339922506353937,1.3060505416844823,1.4068403783895107,1.5242329153751326
A2,334.62690541702835,8.662518911521083,326.0116994062414,334.48540702586064,343.29617321589285
b2,39.16959323174953,0.8221629856289988,38.35696184811624,39.17387521968105,39.98536145927812
A3,62.06413918196538,2.4764020618732596,59.63301138818602,61.97171276958711,64.45797829450761
b3,155.8294001680664,7.656603505897519,148.25935114561898,155.88307918679925,163.41686593692057
Pg,104.79247602963603,3.5537312940668455,101.2473032178436,104.7725863363766,108.29416080293585
numax,162.32482624379747,0.4386075917163235,161.8877006996074,162.33014850054863,162.7564091024717
sigmaEnv,13.824496202068772,0.543469086177075,13.28338149448217,13.808186025388633,14.369206933839422
lnprob,-198147.0000706441,3.1831635690850204,-198149.20743061198,-198146.34807182688,-198144.4195076054
