raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,gamma0,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr010792866-80d_kepler_v1_cor-filt-inp.fits,10792866,0.374038643567258,140340.7931273558,54964.512171654,56424.0089420881,1.000014000504008,283.21056666981644,FALSE,75.5968583649727,119.4761122685704,119.48404244992368,119.48404244992368,745.4207816824176,226.92447555204984,3.284884893394586,156.52397060345518,10463.406842483291,1.0519332569450568,1298.3133743859612,29.781559694440457,269.14964426969993,95.1120795025082,601.8519729453013,119.67596479617552,11.242082992345624,-242498.9849699672,93,10.726102131515836,0.0015104285313813834,1.7581113325768591,1.136211853651891,0.0016743489140705868,0.019344540684111438,1.4258026350528048e-4,10.616877977696516,0.006147520249568707,1.2539344408038517,0.0065805113835306454,0.006408210379374655,0.0017439116746661714,0.053357086640967596,0
