parameter,mean,sd,Q16,Q50,Q84
Pn,50.22123067561607,0.8256053904709026,49.416817492615365,50.21726506764314,51.00062081392986
A1,11699.799775215602,3707.7052750012326,9069.323661939876,12653.344018900076,14561.284232507916
b1,1.694254810978658,0.5204559557295677,1.3886817516447982,1.5336625911388988,1.835625408183575
A2,1856.9514425130471,71.22129758558738,1791.8846843046897,1848.5600479850038,1920.0272271844865
b2,29.82068684532048,0.8508582080074506,29.08440644430779,29.921030405311928,30.595813394062485
A3,382.5929519806387,19.2671040625165,364.85951218819326,380.36942044216084,399.7940125555575
b3,103.85235958987876,2.2434407338851146,101.73299785322403,103.99630519868597,105.9819661473482
Pg,883.9617778362115,28.324459300147947,858.256683632972,881.9827778681299,907.256972676867
numax,117.33689368706256,0.2545314839418606,117.0859301564258,117.33538429433857,117.57871609648517
sigmaEnv,11.53159165313921,0.3154759746627103,11.23711828159221,11.527922605386737,11.827238952116355
lnprob,-231347.13561006836,51.99915236915211,-231337.10411533905,-231328.89634969854,-231326.66083518096
