frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC,l,n
178.0582351573433,0.4590562127188479,0.03307277470542155,0.02189523651655754,0.104397964178671,0.02257420443968364,0,2.028202125985763,8.376036947451212,2,8
180.41061575430987,0.8371037550839509,0.0694014571202164,0.0234296695847118,0.10117782665332244,0.02404808511840489,0,3.213957419775922,55.359385904932424,0,9
195.22608578044816,1.1882256388830181,0.058770081994275226,0.01668960097725378,0.11364129244467087,0.0144633072713909,0,7.647010189830184,168.64207026556687,2,9
197.58800023120403,1.7758555032190473,0.039893209881043945,0.00974488087998711,0.17200749010014563,0.01024561858189283,0,25.163230530639368,529.2755634379246,0,10
211.408241032698,0.34467923229830205,0.0032232330072092005,0.00448301354855106,0.1345853609617285,0.00359365789960976,0,11.732448579991534,12.62113295823292,2,10
212.67756546977972,1.7540419788971091,0.06177419079966431,0.01365696941222775,0.1436191532223388,0.01305719998009344,0,15.853422288942625,458.6382246975918,2,10
214.96835316412378,2.5834484953367274,0.039224154969407204,0.00874691775678411,0.24045717534545355,0.00896576237097526,0,54.16218130501845,1264.8640524215298,0,11
218.4961170506018,0.641309052025797,0.04695265069744031,0.0202049749957073,0.11677406495163668,0.02873005325101109,0,2.788205323347821,23.714450583174767,3,10
228.12562866667895,0.9310928530416592,0.0035775193645180407,0.00291718746705376,0.2489601138086618,0.00229751970380993,0,77.13546824886657,183.91852921193276,2,11
228.8175156639028,0.4339986709634286,0.008121891562671317,0.0072480657995269,0.12041112970570474,0.00653945151740826,0,7.381926889380963,13.42539514717646,2,11
229.26364052926914,0.7015639756121573,0.014014832146963743,0.00729531564914299,0.1337889226245891,0.00784232079790136,0,11.178841218943653,47.505632320146105,2,11
230.02424720963398,2.0952396759502196,0.0862995854724237,0.01569893534279887,0.1454867464006139,0.01639448121735577,0,16.192310995165702,656.450307597388,2,11
230.63931288131556,0.4748002846952754,0.0035177424245020107,0.00322352986399773,0.20198523234295993,0.00459095847599076,0,20.398960275901537,15.55669685141038,2,11
