parameter,mean,sd,Q16,Q50,Q84
Pn,163.571310449255,28.237053809992634,136.4164383745661,177.66580730761316,180.94520659037795
A1,78565.16412347459,56521.41386991693,7463.057088098896,111491.40898427583,134578.46841180493
b1,2.670042839560354,2.022076069385993,1.5509526693315805,1.6545021906742805,3.8019401192689335
A2,900.3964003782719,280.0545638705879,739.5043545344354,781.1014413339177,1149.2177421779968
b2,33.10843609767193,4.403692493862299,30.388454130795164,34.08439084765682,35.74765250596351
A3,162.7406158063448,37.40965528916961,140.33845616104185,158.74195582531166,192.43482700565707
b3,126.36510711618804,35.829028860400676,109.07508008578364,117.39943395275137,131.27946447346162
Pg,365.8681872833301,168.26342887637733,223.52563819383786,356.3644640883271,383.216388863214
numax,147.735018523051,15.315034146705761,141.1362120823517,142.04665622123872,147.20927708647568
sigmaEnv,18.35199600643699,17.862536386594854,10.363233859591304,11.146206659790849,20.692711731270343
lnprob,-244153.69363578933,2195.6235853160033,-246039.23784540826,-242893.01073859062,-242887.04791185586
