frequency,height,linewidth,snr,AIC,amplitude
80.13642286260597,7.212670349544555,NA,NA,2.90545257559279,0.2986227132357549
80.80556911117569,6.6046948610047735,NA,NA,3.071359934481734,0.28575982698408575
81.46298878655864,7.73472707856741,NA,NA,4.622205442836275,0.3092411590756455
82.41562017777873,8.649651612930041,NA,NA,5.1255940525225014,0.32701984101788645
83.60965923208258,5.599316758960197,0.007637352823433981,2.758574042315763,4.726776512194192,0.36653367542135107
84.72517042550881,6.849213766690914,NA,NA,3.585795938895899,0.2910014518741957
85.10727595785491,7.970404325273008,NA,NA,3.7548378798019257,0.31391709866980055
85.86309434827967,6.927069369972859,NA,NA,2.387879920883279,0.2926506976318725
86.44487502401005,7.288167471160663,NA,NA,3.088688938143605,0.3001815301713807
86.59480658549943,6.852353208274821,NA,NA,2.0513975651192595,0.29106813671026055
89.59753254071872,6.197570279214551,NA,NA,2.4778054114140105,0.2768123902659298
93.0215184279792,9.588376774916117,NA,NA,10.303873541568464,0.34430818020939513
93.36182376853239,5.195799569486935,0.027053441813686796,4.938657941438051,61.49333153680345,0.6645266365974354
93.58614716585993,7.374267498361656,0.007637352823433981,3.6829075619599196,7.2173585589189315,0.42063538812061346
93.67666362443069,5.603143978263316,0.0057995104923498466,2.390709012097692,4.721782976172108,0.319511501920663
93.74356709380908,8.648985695630007,0.013046720829951708,5.759509749000323,51.472503568853426,0.5953991503381655
95.49279306615199,6.779672314669176,NA,NA,2.4161275107981055,0.2895203846040092
99.61926590451108,11.96040590004562,0.0057995104923498466,5.2984635532175135,11.64064937618241,0.4668136695522021
99.87293895662998,11.657869503939637,NA,NA,17.366425840831653,0.37965086186037095
99.93804125860811,5.63782034766771,0.0057995104923498466,2.4062395869197366,3.864146068044647,0.3204986628550575
100.05610620456997,2.086472255560341,0.023591435496547603,1.7647031780289686,3.2717440066626295,0.39324066991509676
100.82957815983154,6.656780857721343,NA,NA,2.249225076237053,0.2868843948950111
101.16198119841275,8.945919521964475,0.0057995104923498466,3.906456133367483,4.1009308652282925,0.4037226349276601
101.56157986063768,7.413828354228279,NA,NA,2.1649013309797738,0.3027583005732167
101.70733954425371,8.604905775764047,NA,NA,3.102068645093823,0.32617288494028074
101.82708039402253,35.945766485786116,0.003935498198757159,NA,117.42258095562283,0.6666512068630246
101.93333884536358,36.87245093828801,0.003934530722540822,NA,95.4556641505551,0.6751066873614048
102.47250209858942,62.70494977542584,0.014824933966190378,49.24088188097666,692.3361334084184,1.7089219667600197
102.59450254275,20.633284204131293,0.0057995104923498466,9.39076322148247,25.287257061667333,0.6131331332404456
103.01953634821271,67.04637694262557,0.030495541178600705,77.00494725624337,1559.881416169068,2.534432715211314
103.49966712845762,52.069099797900016,0.023591435496547603,51.64556712519484,760.3992334898285,1.964455317004393
103.64134506361185,42.033102941151995,0.003934530722540822,NA,28.19585112486675,0.7208039077610593
104.1136048474593,54.54560782265198,0.013046720829951708,39.79142570267732,430.840717225401,1.495221433725652
104.82199452323047,61.59134565176691,0.007637352823433981,34.169866906359054,383.3847052756464,1.2156434370860443
105.56973918098893,34.4559965604051,0.003934530722540822,NA,120.47066741123126,0.6526101355769978
107.00832706306464,7.206504547634174,NA,NA,2.2888302392093465,0.29849504608365746
107.3075204596869,9.187168409196529,NA,NA,6.941995163157117,0.33702772906272327
108.27579510169286,8.957899031221087,NA,NA,4.8176333969895495,0.3327958307423641
108.71813773997192,17.78581551976929,0.011257481757488945,11.36389608999911,79.62584261594748,0.7931082253132369
109.5367213653075,74.06058960071324,0.007637352823433981,41.464464020217186,397.51623142918106,1.3330300695586523
109.60362483468589,34.854635805346824,0.0057995104923498466,16.280562512098367,54.7939455180458,0.7968945931228667
110.38285347803418,29.344052239479836,0.007637352823433981,15.692669684320194,147.99909909044072,0.8390858686067596
110.81969377809307,6.591590871279463,0.011257481757488945,4.009539956862217,14.766587817961408,0.48282603939821195
111.21324359796594,80.88349946309201,0.0057995104923498466,39.38899432533598,374.6579550439201,1.2139493644098691
111.67763238541593,8.852340857875339,0.030495541178600705,9.197160282886184,57.62199409979803,0.9209205681616369
112.03182722330152,120.07409893911775,0.01659356303814368,103.28156056673333,1276.1336218077267,2.5018970167022236
112.36634457019346,8.672883586129737,0.007637352823433981,4.366406638209015,2.183118990586081,0.45617147202361974
112.41750604677694,29.098118020264344,0.003934530722540822,NA,3.4690213944923016,0.5997273532968148
112.6457649423032,158.0004891561658,0.025325106650289423,171.8218586994991,2940.198108418299,3.5455188083631546
112.9881532855926,10.803490227528764,0.020106292930520853,9.118339350563483,5.717653211308061,0.8260816607911241
113.25576716310616,71.664212519456,0.025325106650289423,74.94070902982443,1014.2570439747724,2.3878208734730917
114.08615728303792,30.988653832427566,0.020106292930520853,27.556158384088153,300.1480050024329,1.3990791819820858
114.57022356148155,3.6690712414148092,0.027053441813686796,3.4279126452244073,7.79124942139606,0.5584242519480387
115.96549278788346,7.572853946261701,NA,NA,2.8844221136387205,0.30598813441618294
116.13489540656694,7.085105580212849,NA,NA,2.303342644867371,0.29597018128583313
118.70249667014673,5.269079596322961,0.007637352823433981,2.588075306120738,6.627136966337275,0.35556069223841874
118.87765434883667,8.88776406451532,NA,NA,7.371753292914946,0.3314904749932286
119.22354622227753,9.361904518036052,NA,NA,6.732774893964233,0.340217695920811
119.91463011535518,26.5036543865229,0.003934530722540822,NA,72.24395023973193,0.5723666048089777
120.28246032795326,8.894526686003253,NA,NA,6.579651353662484,0.3316165651056676
120.92211765422974,4.987321044933956,0.025325106650289423,4.570476459634757,22.807052695592574,0.6299183221123462
121.66199131559074,5.467557564320912,0.020106292930520853,4.461667009389843,2.9604007040543365,0.5876755482943593
121.8627017237259,54.034330359706985,0.025325106650289423,55.72010553231908,953.7970331033066,2.073411317072106
122.33102600937463,13.997714721577031,0.0057995104923498466,6.249485221997031,29.992772204859648,0.5050090659723782
122.41760696974666,16.98695905324758,0.011257481757488945,10.828809027590008,166.50844057690847,0.7750922281620835
122.49238143557051,21.711231227150357,0.0039354981987145266,NA,19.724814875182346,0.5181040911446728
122.52386542111233,55.641708089877895,0.003934530722540822,NA,72.98118436653021,0.8293190346928799
122.55141390855151,44.558224834996935,0.003935498198742948,NA,48.247115457117616,0.7422303958183812
122.59076889049072,55.004496609247795,0.003934530722540822,NA,136.26377177809627,0.82455666023311
122.74425332024114,7.055704377173748,0.0057995104923498466,3.0450409271538654,10.704948297396186,0.35854262496446376
123.33851354824918,67.23903996188734,0.003934530722540822,NA,316.892248412958,0.9116584437316645
124.05477422041781,1.7893524943650505,0.04072439649090291,1.9977589785366738,11.349843717893236,0.4784650463043936
124.40109806190594,16.890045167875925,0.007637352823433981,8.788751326950758,77.47602467874094,0.6365928682888798
124.4934612272029,8.288786154383487,NA,NA,3.3438744372906513,0.3201254949532689
125.30626264761355,5.493481976409362,0.020106292930520853,4.483872285173756,49.907311967959686,0.5890671318531687
125.45187608096651,4.34477686392127,0.007637352823433981,2.113786401717124,7.451093933428638,0.3228717904410846
125.50697305574872,3.8932591855647574,0.007637352823433981,1.8838524926508384,9.25348136411776,0.3056349547012238
125.56994102692838,10.055875445278643,0.003934530722540822,NA,19.513208579191996,0.3525586296596201
125.74703844587117,4.698476687563439,0.011257481757488945,2.8104744669204282,10.594838056291337,0.40763747279858553
125.89265187922413,16.2589065873292,0.003934530722540822,NA,21.674289392401988,0.4482982821798746
125.94774885400633,15.891340409106363,0.007637352823433981,8.244151625670778,87.01477103924117,0.617485308117499
126.09729778555803,22.752083207276463,0.007637352823433981,12.01504819116832,108.0638963343954,0.7388511389180139
126.29800819369319,6.127319282105565,0.00945527607856092,3.3901060839188193,10.045625831546204,0.4266259800304058
126.36491166307158,6.023061213379846,0.00945527607856092,3.3295913693132846,13.816039877179719,0.42298082688449096
126.45542812164234,9.966959169224287,0.0057995104923498466,4.375676502294018,11.664276089511986,0.4261396503048957
126.67975151896988,11.002973791872355,0.01659356303814368,8.407757539224866,69.90108834837883,0.7573555291436703
126.96310738927835,7.485195222304576,0.04072439649090291,8.970778091343306,169.21775713999523,0.9785968888911027
127.27970442064895,9.243429263648999,NA,NA,5.099646342059714,0.3380581078699647
127.32345694394988,9.062916420054838,NA,NA,6.543908910200116,0.33474090254175004
127.40616381821269,9.290191462573599,NA,NA,4.668074297645944,0.3389121414210174
127.51407713710037,6.867733245228162,0.011257481757488945,4.186011362474649,20.794681032726658,0.4928358266670494
127.62427108666478,16.288669852135495,0.003934530722540822,NA,27.029475164585165,0.44870841799415434
127.84072348759486,10.858877476147816,0.007637352823433981,5.5281553620042265,35.609500586244394,0.5104331007270797
128.31476808233538,8.449001479736117,NA,NA,4.870773252368963,0.3232045666459127
128.58268114502226,8.794546227426414,NA,NA,6.420469848897483,0.32974750133165626
128.88931374687922,7.465857327951868,NA,NA,3.1183474330828176,0.30381879610265744
131.00092854117403,3.3244957514566136,0.007637352823433981,1.596109199122516,2.0992411263578106,0.28242897806511547
131.28034891328377,2.3625678723369266,0.020106292930520853,1.8494429147897684,15.868600555033481,0.3863074521228806
131.44170433943165,12.166437912352931,0.014824933966190378,8.808849534844848,84.66574863119604,0.7527539484780588
131.91219825593694,9.964091457836343,NA,NA,11.658533288769831,0.3509891147790244
132.01628707644605,6.422504808679808,0.0057995104923498466,2.7588927587835377,16.197806875177776,0.3420761728310092
132.08712604402317,2.2780182212750435,0.011257481757488945,1.3146473943673136,16.078981959239172,0.28384036659406664
132.1737070043952,10.634402428029055,0.0057995104923498466,4.683707353231886,24.14924458052701,0.44017680221573346
132.24454597197231,7.686748211639951,0.013046720829951708,5.088927080495859,77.47250727373466,0.5613024642451172
