parameter,mean,sd,Q16,Q50,Q84
Pn,37.14611229051131,0.63757301937645,36.51143083530994,37.145513600793876,37.77811468097924
A1,7616.578573614389,1552.9692963554028,6749.507578240921,7855.437207665456,8843.39741213911
b1,1.153890477198106,0.21782283701992178,1.0198187984418736,1.1008276467758202,1.2087683638224156
A2,1182.4616855082365,31.32715348439035,1151.3650220122288,1182.2654507486723,1213.5745742018764
b2,33.0287075454474,0.7283332647760661,32.31608207389513,33.011495021329424,33.73921667578108
A3,266.3785520029314,12.329108605332015,254.41027314079744,266.282994913806,278.3540613920345
b3,105.506430490384,2.7018200611594403,102.82534829388939,105.52792645936617,108.22031272856735
Pg,514.4058435663056,14.791725247332264,501.4764594659001,515.19874310997,528.2253235871444
numax,128.13840438391497,0.26344955808423,127.87796866469202,128.1434472915818,128.396150343128
sigmaEnv,13.0140910752183,0.33063027298759795,12.698651427174005,12.988618325515764,13.323575034146387
lnprob,-220755.66781664427,12.198469847257385,-220755.80673937863,-220752.30059604472,-220750.27485838655
