parameter,mean,sd,Q16,Q50,Q84
Pn,64.02201162898926,4.512212054526683,62.72597994531647,64.5449384524426,66.08703671840068
A1,9444.088436677372,4504.661505449355,2603.1204421286666,11239.506077358223,13185.130511127
b1,1.2157008141017211,1.1394814660906842,0.7414112701003953,0.8092837810529254,1.525149708061801
A2,582.1869862772642,27.72751836763347,564.1263726588418,586.5349350834593,604.1068425309975
b2,40.492880559976484,2.1194734008064597,39.030735741377256,40.06820642572044,41.42372811660335
A3,131.00144780213927,12.194202494440866,123.8668363835532,131.64008506138802,139.0671331331742
b3,150.9682555253893,13.825408456549685,141.05073916275148,148.8672896992486,158.8285129619328
Pg,270.96544292100526,20.43271485123418,261.43930916105836,271.1648029498459,282.2378198950569
numax,168.96981765514028,3.5042770381838606,168.252600059261,168.7260532242803,169.1465551151768
sigmaEnv,12.666530453219472,4.203166903361489,11.901550067070941,12.323248284763018,12.755972832784662
lnprob,-223418.91603690045,216.73530944229415,-223485.2823368383,-223340.78103302675,-223338.03992748942
