54953.5392293977 -0.000130090493932755
54953.5596632119 85.8810325614634
54953.5800970262 53.0242628400151
54953.6005308405 -233.095869606274
54953.6209646547 -104.52871567561
54953.641398469 117.782971866376
54953.6618322833 92.08125406035
54953.6822660975 -193.194269796804
54953.7026999118 -226.509757329851
54953.723133726 47.795846397144
54953.7435675403 -203.255644396938
54953.7640013546 -114.745895720914
54953.7844351688 -350.756000867647
54953.8048689831 -245.797895973461
54953.8253027974 -77.921336971265
54953.8457366116 -441.842221014288
54953.8661704259 -8.44422534107547
54953.8866042402 206.294093874293
54953.9070380544 396.475541526539
54953.9274718687 50.5160186647924
54953.947905683 -358.410602529169
54953.9683394972 -504.065649016727
54953.9887733115 -700.412193486266
54954.0092071258 -907.846700101467
54954.02964094 -346.439664236642
54954.0500747543 496.752877371609
54954.0705085685 568.262443344514
54954.0909423828 312.93337142202
54954.1113761971 102.329803576717
54954.1318100113 428.752946311695
54954.1522438256 131.558730965375
54954.1726776399 -65.0109468157466
54954.1931114541 11.0272811633116
54954.2135452684 -637.387619907837
54954.2339790827 -334.689316472403
54954.2544128969 -90.8053269533804
54954.2748467112 151.44043587334
54954.2952805255 -213.357506902656
54954.3157143397 -521.079919411527
54954.336148154 -745.231026135107
54954.3565819683 -780.348927510444
54954.3770157825 -437.322099906434
54954.3974495968 -397.986102097403
54954.417883411 -362.648674547827
54954.4383172253 -172.837445149399
54954.4587510396 7.09597533391157
54954.4791848538 80.7751586291428
54954.4996186681 -49.3777691554786
54954.5200524824 -68.7021212005812
54954.5404862966 3.48408934880418
54954.5609201109 -86.5428807499402
54954.5813539252 -145.813925114036
54954.6017877394 -370.005773886017
54954.6222215537 -255.066404884594
54954.642655368 -47.9892480393929
54954.6630891822 91.0291943307939
54954.6835229965 91.9253614424242
54954.7039568108 410.223025828937
54954.724390625 -193.389753883618
54954.7448244393 -555.856770917407
54954.7652582536 -517.922343595934
54954.7856920678 -82.1660584828798
54954.8061258821 39.1962192176631
54954.8265596963 -84.9332737713482
54954.8469935106 -35.8054210416459
54954.8674273249 1.64076251896184
54954.8878611391 151.156567949506
54954.9082949534 -284.729813403217
54954.9287287677 -312.608398965297
54954.9491625819 -278.029193586105
54954.9695963962 -201.559911027216
54954.9900302105 -134.754289383365
54955.0104640247 -375.886641090649
54955.030897839 -137.309222648985
54955.0513316533 -143.831029055241
54955.0717654675 79.3371283929201
54955.0921992818 245.566973076761
54955.1126330961 -241.545997768489
54955.1330669103 -251.037081087091
54955.1535007246 -90.9900117571529
54955.1739345388 -157.705693727972
54955.1943683531 148.472574758918
54955.2148021674 687.102449206778
54955.2352359816 544.369174597659
54955.2556697959 -46.7709975946473
54955.2761036102 80.2916783759766
54955.2965374244 402.741180150157
54955.3169712387 -67.1875978167232
54955.337405053 -256.242985700927
54955.3578388672 89.880707345058
54955.3782726815 15.3048076929618
54955.3987064958 57.7602599480809
54955.41914031 -128.41738051772
54955.4395741243 307.964707786304
54955.4600079386 -284.043947105572
54955.4804417528 -142.435879556202
54955.5008755671 -197.233766449534
54955.5213093814 -311.298232108292
54955.5417431956 86.7059815725657
54955.5621770099 190.371285677449
54955.5826108241 336.565598559213
54955.6030446384 349.101252692607
54955.6234784527 -30.132320534948
54955.6439122669 -48.4102396414166
54955.6643460812 -293.297918604996
54955.6847798955 -415.082466360128
54955.7052137097 -221.197197066703
54955.725647524 -815.334272926586
54955.7460813383 -196.582022556346
54955.7665151525 110.196863823742
54955.7869489668 145.141824836825
54955.8073827811 193.904904873587
54955.8278165953 -188.624334745313
54955.8482504096 77.5616708788007
54955.8686842239 296.40468647818
54955.8891180381 445.824615691759
54955.9095518524 120.924119407398
54955.9299856666 427.378515825749
54955.9504194809 165.489958651177
54955.9708532952 341.223489528586
