parameter,mean,sd,Q16,Q50,Q84
Pn,24.19793305259202,0.8944060145105676,23.300213026896255,24.202583506524114,25.07931758440737
A1,3441.6826644586777,448.4502533336816,3001.0838517489433,3415.5672065546123,3888.489435656461
b1,1.0747849541618488,0.09357674602330797,0.982540425920619,1.0698839979960604,1.1655357611786343
A2,562.7317675662318,11.968152609915473,550.8582689853638,562.6103300654843,574.3635026207356
b2,42.49457303773228,0.7496920829880807,41.74646026397124,42.495661422746274,43.248807264933724
A3,106.03605982837419,3.6762834900257837,102.38156900450443,105.96989012156254,109.64953417118699
b3,159.96756899073617,5.477631914327661,154.68851392693617,160.07915433929554,165.27943374486696
Pg,194.5085797483603,5.14638291850905,189.38250307074702,194.45361244965324,199.5405029391934
numax,162.67154805729766,0.3756214401368,162.29575832388142,162.67602373323095,163.05114170445552
sigmaEnv,15.448448393657369,0.41690997318840184,15.03347609264987,15.437713778568556,15.861276764740195
lnprob,-208465.40573510723,2.325381172099627,-208467.6282834227,-208465.06603887028,-208463.17327841726
