raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,gamma0,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr010000547-80d_kepler_v1_cor-filt-inp.fits,10000547,-0.0468859998797121,66959.30907716902,54953.5392153575,56424.0110892211,1.0000138946055803,283.20620520613136,FALSE,131.5517298304366,161.0562622197231,162.86659064854413,162.86659064854413,317.3421026101128,71.06752796556864,4.465360083494971,24.345288097679926,1777.517856824596,2.214719436266436,620.0316358489875,39.48963855034809,153.74057939591347,142.60780482175156,323.0951878009119,160.4976083983873,12.92806869412498,-212171.8056809366,93,13.301660346304171,0.0023116864988772957,1.862046857351074,1.2416765389541071,0.002180208173363418,0.010273793037925628,1.6442848309019593e-4,13.213162422610194,0.005572236330141161,1.323663624395179,0.00507003566324829,0.011507938304661326,0.001127141044383486,0.042049285794513405,0
