frequency,power
0.007930256598455561,829.1202198129489
0.015860513196911123,1614.2371639140874
0.023790769795366686,4672.398575290537
0.031721026393822245,134905.64010157276
0.039651282992277805,1467.5608987641838
0.047581539590733364,8372.27343974518
0.05551179618918893,27747.727649727265
0.06344205278764449,580480.1905143174
0.07137230938610005,59723.001042425
0.07930256598455561,36142.869335346346
0.08723282258301117,7399.987435869739
0.09516307918146673,99745.10428261018
0.1030933357799223,101654.65559179617
0.11102359237837786,170923.22254020366
0.11895384897683342,329374.98736286326
0.12688410557528898,2969796.6837854716
0.13481436217374454,5271.287668901888
0.1427446187722001,11456.028238957928
0.15067487537065566,67416.33468629957
0.15860513196911122,1085145.5366566388
0.16653538856756678,196784.42059788687
0.17446564516602234,325521.9925371422
0.1823959017644779,331226.8026758256
0.19032615836293346,720565.1632226722
0.19825641496138904,178655.99279802942
0.2061866715598446,387842.4967902329
0.21411692815830016,27540.358500136255
0.22204718475675572,447054.72312865144
0.22997744135521128,177091.1020868887
0.23790769795366684,246296.2748846368
0.2458379545521224,65314.80282570881
0.25376821115057796,416068.5855086168
0.26169846774903355,87903.73043204346
0.26962872434748913,56744.765945293155
0.27755898094594467,13963.257738760389
0.28548923754440025,1021590.4375389012
0.2934194941428558,3517.9235946765903
0.3013497507413114,532323.5688643348
0.3092800073397669,742331.9263941507
0.3172102639382225,267187.36332386907
0.325140520536678,584481.8405266325
0.3330707771351336,136015.51312395965
0.34100103373358914,253322.0881880817
0.34893129033204473,46912.252193934044
0.35686154693050026,108826.29267184909
0.36479180352895585,319845.83128068736
0.3727220601274114,268047.7836639355
0.38065231672586697,590217.6573705847
0.38858257332432256,83092.09303924676
0.3965128299227781,409356.91021784465
0.4044430865212337,703266.1026507008
0.4123733431196892,295547.7349891047
0.4203035997181448,47096.88616134081
0.4282338563166003,129307.5777846583
0.4361641129150559,120729.45629039864
0.44409436951351144,411519.2409501622
0.45202462611196703,130450.64212308059
0.45995488271042256,21859.82300873357
0.46788513930887815,204325.70426499844
0.4758153959073337,396256.6590759711
0.48374565250578927,70960.48175324274
0.4916759091042448,191293.69549748427
0.4996061657027004,55783.0299213567
0.5075364223011559,105133.7103896644
0.5154666788996115,93249.02280856375
0.5233969354980671,1257446.8893711506
0.5313271920965227,644252.5452131008
0.5392574486949782,238978.57390005863
0.5471877052934337,63959.16035335812
0.5551179618918893,384406.2152225524
0.5630482184903449,282344.6069111181
0.5709784750888004,124343.53739527146
0.578908731687256,55840.19153356992
0.5868389882857116,171104.69180455053
0.5947692448841672,140206.77897555762
0.6026995014826226,203727.43208467079
0.6106297580810782,83257.33625839264
0.6185600146795338,71284.21965051837
0.6264902712779894,172268.9014046256
0.6344205278764449,427171.4757615069
0.6423507844749005,125442.4917494316
0.650281041073356,91898.69773052452
0.6582112976718116,104809.24266790417
0.6661415542702672,457240.1278897273
0.6740718108687227,26573.598262796215
0.6820020674671783,34597.580130363815
0.6899323240656339,509266.5883636336
0.6978625806640895,887596.2912093904
0.7057928372625449,852658.5583782204
0.7137230938610005,27154.113556048265
0.7216533504594561,57900.23968961045
0.7295836070579117,240636.99711097436
0.7375138636563672,533593.8082944093
0.7454441202548228,199545.20600151084
0.7533743768532783,246604.50509403
0.7613046334517339,90997.0487621587
0.7692348900501895,219273.65167597696
0.777165146648645,395777.5620447358
0.7850954032471006,35568.45481982283
0.7930256598455562,169496.4202871347
0.8009559164440118,103082.65644448448
0.8088861730424672,46919.65956409861
0.8168164296409228,189370.891672788
0.8247466862393784,37241.37716090414
0.832676942837834,167117.8766809237
0.8406071994362895,50896.98052703361
0.8485374560347451,133965.47275254
0.8564677126332007,92579.19211450919
0.8643979692316562,466391.48471669835
0.8723282258301117,61825.30304603275
0.8802584824285673,214264.17043217327
0.8881887390270229,67731.3161151883
0.8961189956254785,1864459.1026757774
0.9040492522239341,234670.49386445258
0.9119795088223895,383710.96341741877
0.9199097654208451,18670.383030718258
0.9278400220193007,390688.2043690172
0.9357702786177563,21861.457927784257
0.9437005352162118,91131.59650088074
0.9516307918146674,54394.9785883337
0.959561048413123,37651.84804108431
0.9674913050115785,107939.08018614906
0.975421561610034,24542.71716907678
0.9833518182084896,218845.295060828
0.9912820748069452,104025.63413903271
0.9992123314054008,64936.36152402111
1.0071425880038563,5549.57467973582
1.0150728446023118,185676.34577830895
1.0230031012007674,190574.1429632318
1.030933357799223,21252.530294744298
1.0388636143976786,12997.496304483175
1.0467938709961342,55.04277126739247
1.0547241275945898,28359.321811419162
1.0626543841930451,36222.7445705701
1.0705846407915007,19775.567634459483
1.0785148973899563,5562.6695356737255
1.086445153988412,30214.287580216704
1.0943754105868675,35157.57746483571
1.102305667185323,113038.42903334108
1.1102359237837787,22457.782903138122
1.1181661803822343,66544.85424851642
1.1260964369806896,37587.68752918479
1.1340266935791452,342548.33376070467
1.1419569501776008,149973.8466354157
1.1498872067760564,9573.46451177229
1.157817463374512,132456.73133097315
1.1657477199729676,96165.42821079082
1.1736779765714231,110307.58866921297
1.1816082331698787,63341.63987330913
1.1895384897683343,25403.938107179907
1.1974687463667897,6438.735654988618
