parameter,mean,sd,Q16,Q50,Q84
Pn,150.5808128921846,17.51919302860355,139.85755672854637,152.63021145664464,160.99916282531015
A1,19170.960027976573,12185.571964433995,2665.9945044051747,25189.960174969172,30450.7592599311
b1,1.6137675214843468,1.285003466380064,0.7709065451760806,0.8455296683924204,3.215945266606388
A2,457.1924388668576,54.00745537907659,382.5678444311297,481.8567304213577,500.69939637503694
b2,51.308981969926855,8.33488040335926,45.206675362751085,46.866152319793656,62.46710335441821
A3,72.86236233058021,23.862077205237835,44.33462773715434,81.51915561519124,91.57798362507484
b3,237.02113523680262,44.783370775763494,189.549544732414,236.19420175735118,290.84836294811515
Pg,142.09274139530748,37.43784902282745,119.11827225965234,152.80857942496465,166.9299195401877
numax,193.8721568436696,9.623162971365048,191.23715783830738,192.76034710533537,194.26028956358786
sigmaEnv,22.511477978280716,18.300715141237742,13.051840328252275,14.359284747205457,32.942860390940425
lnprob,-216954.88002183725,401.9160995546349,-217380.2631289993,-216717.2248466288,-216713.79595350014
