parameter,mean,sd,Q16,Q50,Q84
Pn,81.19390606283483,2.2630043742020893,78.94186609523612,81.28336311818954,83.4156093214099
A1,8351.918668964761,1649.7596464928981,7344.90967248943,8587.683829981594,9695.771675272528
b1,1.1124989141368486,0.15876192128388242,1.008452429610146,1.0798314681456969,1.1762904129268286
A2,795.2427525587655,18.837052415269397,776.6912004068536,794.9668834225841,813.6660428889155
b2,42.15894260809081,0.8108400255809771,41.358442221840704,42.15234376266073,42.95071648268544
A3,158.53289977703366,5.675740669912638,152.9793415198128,158.52745881503682,164.0989406160794
b3,172.0958166932938,7.185572624540984,165.10248777752503,171.84814435800521,179.1503777994554
Pg,445.73767571211556,14.096548716144829,431.78274121287336,445.6110763331679,459.6823347965913
numax,166.0984164829249,0.3025464054479908,165.7979999004785,166.10256425048834,166.40067163251905
sigmaEnv,11.14330388261917,0.3340094113756637,10.820639513346297,11.130459808390993,11.468926589212055
lnprob,-234213.2692240236,12.721774134829976,-234213.6768534242,-234210.11394096736,-234208.0699937563
