parameter,mean,sd,Q16,Q50,Q84
Pn,67.15344917199,0.7478604836533729,66.40980001200745,67.15583047438577,67.89886599264561
A1,9305.159582867725,1400.343682961983,7983.4475219911255,9171.28179875596,10602.953463584296
b1,0.7714311171098535,0.07751746553909832,0.6961130298589676,0.7747780600593984,0.8448048623201593
A2,1012.2821521835132,29.355902921844088,982.635280579615,1011.701205886651,1041.3755274919351
b2,28.122771769881147,0.6661470315603846,27.45239131429055,28.129560153907825,28.782179208610597
A3,229.02210524912357,11.297129774757886,218.05341090149315,228.5577124454952,240.10802816308333
b3,92.43121737137452,2.99604616244128,89.5035183293371,92.47731688119077,95.41980476949605
Pg,426.4546212255038,11.981515889136267,414.5162410762648,426.1443438487195,438.60013686442284
numax,114.18626869532831,0.2953967063837795,113.89522334407434,114.1870345719468,114.4774828192262
sigmaEnv,11.877594610922218,0.34877228350774636,11.533310726019797,11.870616201188502,12.223211208229758
lnprob,-222783.78807499204,2.294697564520918,-222786.00293303744,-222783.45461694538,-222781.57833550705
