parameter,mean,sd,Q16,Q50,Q84
Pn,19.754318808693167,0.35107413260954257,19.402473216580187,19.753354399270858,20.105480645718544
A1,6235.857187820737,911.1765758227518,5430.0166856692085,6249.077674801278,7094.781859854045
b1,1.1427671259878627,0.14862725111165956,1.0202204397324885,1.118971732978364,1.2495178020768143
A2,891.1587991387873,26.841661667294332,865.4353951539839,892.0200665798613,916.9244907303289
b2,31.7084422504547,0.7288456137769377,30.98345931252591,31.700016058242376,32.416620454732595
A3,201.93224374496486,8.423434699126489,193.47320922604104,201.8321275653232,210.28464159395014
b3,102.95526574131424,2.1554891800148464,100.81201699668381,102.93796301415111,105.1186537297709
Pg,417.6596851468857,9.608214745903114,408.19687518032,417.48539909985845,427.053788759901
numax,125.1756368042891,0.24517603221206843,124.93126201321046,125.17457550171369,125.42149583702947
sigmaEnv,12.773168272847215,0.24748421593017092,12.523769094189985,12.773070682327386,13.019256216723496
lnprob,-199744.02591890888,3.050804738916383,-199746.2968105027,-199743.4372942953,-199741.47935456177
