parameter,mean,sd,Q16,Q50,Q84
Pn,11.181859624046583,0.18069419515961982,11.002713057377237,11.175734654735535,11.361929367707022
A1,7105.76518165458,1109.4838668821178,6268.772196637037,7154.240729685362,8084.7430131879755
b1,1.0890319024537551,0.12266930230649471,0.9978266584509018,1.0725297956120385,1.158995907555953
A2,989.6994156647781,28.449941489931057,961.3923831840307,988.6174997619012,1017.8616358618249
b2,27.033167982337122,0.5699946682640321,26.46864739801671,27.0301248002706,27.5890210981636
A3,179.15000476249438,8.072278987555519,171.39426674336016,179.18333659251886,186.90705625383941
b3,88.33849660043522,1.5187531124840985,86.83741503899178,88.35034353922096,89.84237446206598
Pg,287.70908636738045,6.858427406752076,280.85363046455194,287.6626352062843,294.5369475590527
numax,105.21105279040836,0.3136088664039152,104.89948743714517,105.22056065982875,105.52169212457842
sigmaEnv,14.21947460552739,0.32426558194624283,13.899932204080397,14.212161678089942,14.539999352972632
lnprob,-183423.9858701433,5.771771091306779,-183425.68757000822,-183422.79040577184,-183420.86261868096
