parameter,mean,sd,Q16,Q50,Q84
Pn,48.00028246620255,0.7636886821782916,47.25820563487018,48.02063732336027,48.75327521731321
A1,3236.886644609493,454.9224319068483,2788.51940436561,3206.155944909404,3687.4253991205683
b1,1.1703121261762617,0.13751475684800213,1.0420540974120962,1.156327043862313,1.2951227276624664
A2,962.1252950517921,25.842515714090396,936.4271737790555,962.0035572569639,987.5775909203131
b2,33.23877956419744,0.764573549186729,32.47703939648458,33.24113320576465,33.99274552615677
A3,239.29768151247467,11.599169797261677,227.54832499789745,239.03087783181914,250.75477427181357
b3,107.01637808784686,3.5584362953184057,103.42483716091145,106.96455125297504,110.55206194400667
Pg,431.64050902009427,10.584840000789088,421.0501050864765,431.3760805504776,442.21137407853655
numax,136.4767562278904,0.2801240311488153,136.19451088214285,136.48315443571954,136.7564384360668
sigmaEnv,13.350373037070561,0.32414127902688644,13.02984003930824,13.346801480516111,13.675950430066237
lnprob,-222311.9930090277,2.2454871320600382,-222314.13702394415,-222311.6644467229,-222309.82713066478
