parameter,mean,sd,Q16,Q50,Q84
Pn,142.560329268466,4.425531108753539,138.4161061226844,143.0885400360613,146.71671946076796
A1,5736.65698925295,749.151126520233,5034.028144821561,5710.02078424409,6458.427545852194
b1,1.0977377082567605,0.09630667564049229,1.007043720934013,1.0889642878454515,1.1848483998520956
A2,593.3825325035649,15.692411374405502,577.8115487320298,593.4639682000391,608.7363112947274
b2,42.663977042069135,1.0935777257922235,41.5774139693693,42.66778861144206,43.75412292825142
A3,113.62871700289756,6.257055423809057,107.50238401242515,113.54104542081,119.67683544136493
b3,184.8030213558897,18.636067481700664,167.0811561289236,182.78161870954193,202.32602350815313
Pg,260.86262704710254,12.973590943195399,248.04320918982384,260.3922755488561,273.7098388431856
numax,183.40428583314184,0.49663808399448245,182.90928515671098,183.40924067576108,183.8948786239157
sigmaEnv,11.258158937882097,0.6604574300046352,10.60099955095057,11.258709770062403,11.915291640799431
lnprob,-236889.47780269338,2.766481155550379,-236891.7484070625,-236889.00581550892,-236887.06435209405
