parameter,mean,sd,Q16,Q50,Q84
Pn,14.186525146289723,0.3425078459284422,13.845894688164366,14.184678543799244,14.528332932968835
A1,3629.578221832111,510.7843485283596,3160.1982033720205,3612.515664910069,4116.8801677575275
b1,1.6599056245143085,0.1876637534256257,1.4735911527396344,1.6530100198771098,1.8416212915692691
A2,917.0875602947302,24.271089877200065,893.2910698314682,916.5867222693183,941.0178159836029
b2,34.19897350994779,0.6767020541626784,33.53392698526553,34.18487596438889,34.8656674075382
A3,201.32217056940544,6.4997599181861805,194.9094268245066,201.26333733192615,207.76410092847595
b3,117.98680936257469,2.0928980974142397,115.89573818148529,118.00039491479788,120.08324951117302
Pg,411.6656472796388,9.57779290087729,402.0071409019723,411.56120075656696,421.3127185034025
numax,142.26485109129172,0.2281859777737702,142.03598890065714,142.26649707290235,142.49042779324157
sigmaEnv,12.848895329122989,0.2361678401215453,12.614356110299065,12.847226170464964,13.081992433069068
lnprob,-206714.53389198295,2.6340347247566664,-206716.75152121796,-206714.0655421546,-206712.18540724754
