parameter,mean,sd,Q16,Q50,Q84
Pn,43.70938027779443,0.3882893362151908,43.33063375727833,43.70757802232832,44.09778541818396
A1,6792.152829890428,825.4805634295197,5985.379949678254,6737.8338669685745,7587.394989768408
b1,1.6794973341025652,0.14635165045699472,1.5353714427680958,1.6717560530997706,1.8241202559142287
A2,2325.1919546679596,84.0560632620904,2241.607091121181,2324.2648590998992,2407.195181345632
b2,19.930522665401142,0.6173412909481487,19.311033703009414,19.912162522329908,20.553002267785434
A3,558.430087853665,32.47021163555927,526.2226528259047,558.7104745330021,590.6538135416486
b3,60.63703190167993,1.1461044935694866,59.49287343951725,60.618998717270294,61.76672877970881
Pg,905.179754050143,25.989526082877468,879.326751297038,904.6292640166432,930.4465040218181
numax,73.14573068535047,0.21587484453220313,72.93190076499008,73.14695682844899,73.36405199234443
sigmaEnv,8.76573667419874,0.2004226263651897,8.565720801686012,8.763436236034458,8.965362732636871
lnprob,-213884.24685859555,2.240666470896422,-213886.40020410425,-213883.91315513506,-213882.08933672815
