raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,gamma0,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr011460115-80d_kepler_v1_cor-filt-inp.fits,11460115,0.3150557041025131,100593.37634144298,54953.5386411631,56424.0093756737,1.0000138960298846,283.20642464051525,FALSE,96.99917715931336,104.26712729531994,104.25138529678512,104.25138529678512,607.2498850904383,164.12859178062314,3.699842169499011,89.34715050310616,9771.16321885049,1.1234765142388663,976.847428353218,29.06464486186397,193.9264171394465,96.14677610373376,497.7781950584245,105.87764332079884,11.45473198672903,-228141.75732999825,89,10.254680828061119,0.0038964607540387204,1.4621637149727,1.1664209148339841,0.0039178720416282444,0.00998589563738903,4.6658182934824317e-4,10.23082749819226,0.006895809937700146,1.191325371848856,0.007063449286157204,0.005037410221470594,0.0016088170511352241,0.05097404612993215,0
