parameter,mean,sd,Q16,Q50,Q84
Pn,12.7719706790392,0.14348863455076918,12.63017236956494,12.773377884178847,12.911202405828814
A1,18386.336418499875,16124.208997015568,7967.053195700148,11484.51267675474,29945.66166640255
b1,0.5558465055638155,0.17645049073474595,0.35520908757258046,0.5483989612408791,0.7470306403017746
A2,2494.767696924131,89.44848541572767,2407.0106852448484,2491.3240863267997,2584.7353555690333
b2,18.147389611438722,0.5645377612138588,17.592144138107702,18.139627028591832,18.709877835174385
A3,621.4268943765691,34.27946471289797,587.5778191495097,621.2794296106243,655.1889530333203
b3,60.830472337095976,0.9102420602338074,59.92429674138934,60.81114797922645,61.721425030917
Pg,743.811495367816,20.089072300969917,723.543258604306,743.8889201763972,763.3808045386567
numax,71.37220676920151,0.3154782440995436,71.05037269811537,71.38643052631433,71.68669091431263
sigmaEnv,11.021026131978424,0.22224708834860904,10.79953662568982,11.022589375146827,11.23835323592443
lnprob,-187746.79447052948,2.1744706998625567,-187748.877307108,-187746.47161347754,-187744.70198853605
