parameter,mean,sd,Q16,Q50,Q84
Pn,87.44944657115177,8.71286921549139,77.70785269897578,87.16162873575115,97.31280782932947
A1,14870.392359577641,4658.841300640553,11451.713230930305,16172.41707289431,18358.60628447634
b1,1.138838647599959,0.3424196630678516,0.9514807297998608,1.0174180250421792,1.2404982644943066
A2,530.219649943668,33.146416656148816,509.63462005578936,522.982153375182,539.2417210152446
b2,46.11016033607199,1.670495953309331,45.13097923549665,46.38914853453745,47.39790989014891
A3,88.79524318541797,8.597604358305786,81.57203596924262,89.18101868036428,97.03141240767269
b3,252.68300926955453,37.18571441328143,209.88226919774903,256.03827029846207,294.1871469252038
Pg,197.60663144964877,41.50145586940524,193.31157947206728,211.8227969135554,221.8843403257041
numax,195.88292872415812,0.8930569933053747,195.23673584447135,196.0646211248711,196.60842070765327
sigmaEnv,13.360605451333887,1.9224528933105978,12.249633990168222,12.819811063811587,13.733975519609137
lnprob,-229478.1042814703,129.3532715795478,-229449.53620013743,-229429.38873994432,-229427.1610408344
