parameter,mean,sd,Q16,Q50,Q84
Pn,66.39083331691612,0.804741289824929,65.57591151940896,66.39680782081763,67.18600229347925
A1,10479.475524029947,1356.101967750148,9126.293340722645,10416.418347103496,11814.733964175937
b1,1.2418841947232266,0.12553773564542317,1.1191676071660328,1.2292114737755917,1.3664199382777786
A2,1745.0014550854428,58.98808973728116,1686.8289380505817,1743.7822118231845,1802.760576022381
b2,25.704189516206593,0.7268541868533416,24.984463518429564,25.703905741951317,26.41346600775701
A3,419.68618532541893,23.3603466307931,396.16894992934016,419.31911640556484,442.8487454836918
b3,80.98729620754786,2.3837058611964586,78.61767204169242,81.0303983194896,83.37531771647966
Pg,728.9841840566459,20.36786678206981,708.5377943499925,728.8268315428136,749.0202889338805
numax,99.8722538941466,0.25067429460115903,99.62669988830366,99.86790856368711,100.12231571544152
sigmaEnv,11.127418021033751,0.3239296882513085,10.804527083840513,11.127452856054756,11.444927403764336
lnprob,-209421.62143660182,2.2542241988262672,-209423.78276856354,-209421.3044325549,-209419.43981595262
