parameter,mean,sd,Q16,Q50,Q84
Pn,42.88013526528467,0.7579445866429314,42.13119522069831,42.90090038368309,43.626599769019386
A1,11964.1628303625,1737.3946869356564,10526.461159389535,12017.824786036317,13566.216562331218
b1,0.9326584165994923,0.07318384519735949,0.8676293485819884,0.9238799454706288,0.9930629985935846
A2,659.2607528130931,17.180723135188444,642.3264381810042,658.8128984686181,676.5764962993833
b2,34.53194140105779,0.7578570362322411,33.77493899287841,34.53578202558453,35.280266378984116
A3,131.4357959955258,6.128947749501391,125.48882571233698,131.07477724933912,137.48175600810927
b3,122.44029164508261,4.750299552311112,117.65288768361546,122.51316613453592,127.19875203632695
Pg,247.75071921530272,7.037475909973653,240.95476370966372,247.50056596165413,254.60401567584196
numax,144.41446317271277,0.3400670520414929,144.08305840011175,144.40986920800503,144.7461985190278
sigmaEnv,13.223744529318548,0.42893451927313087,12.805800238190999,13.229035721075428,13.644969174270079
lnprob,-212905.102408678,4.278491489735033,-212907.13304527887,-212904.14551842143,-212902.19644197606
