parameter,mean,sd,Q16,Q50,Q84
Pn,140.0511985941317,1.7050839046754254,138.38012654645573,140.10838843130713,141.732596672024
A1,36310.24968879557,10082.18208078258,28350.092304534825,38702.98146567152,44197.65982018968
b1,0.9150547701700433,0.1136079123694025,0.8295269745111182,0.8832017456614797,0.9898123582139298
A2,1194.5893043106994,118.06778046512919,1130.2403933758997,1168.4054247555391,1213.9577855798289
b2,32.683354148126696,1.5830174905452794,31.729037281812435,32.855391249730054,33.914057559764515
A3,289.9748026697159,20.64346454570952,269.99613567998347,289.42195592398747,310.13514759565646
b3,104.25908359256076,4.791536745511393,99.41636508513737,104.24171235103356,109.01590189917717
Pg,555.2392785980504,20.343031868370776,537.529340710755,556.5034554037904,573.4559722044557
numax,137.92577535874975,0.40239055737216506,137.5361135671015,137.9152077980707,138.30224036909968
sigmaEnv,13.077000253192821,0.5966114861555651,12.56982640032397,12.972712582266423,13.525696384233404
lnprob,-244862.7033950233,48.57658431110666,-244853.935297439,-244846.10803128226,-244843.85452905102
