frequency,linewidth,snr,height,AIC,amplitude
83.51201913310501,NA,NA,8.41397099819137,4.131666176312137,0.32621990768587855
85.71280324810333,0.005927015469644868,2.7016174568712854,6.295400966187445,3.764367521573149,0.34237706520257394
85.75926169497369,NA,NA,9.630340764217388,7.961048177101475,0.3490043037147873
85.8398658658717,NA,NA,8.738373166424418,5.511549248258234,0.33244916664508745
86.0649167072678,NA,NA,9.741204348284407,9.94910651481041,0.35100740781003054
86.90851497025844,0.007805263632394592,3.3270778823293305,6.6938090454572245,9.080190612949082,0.40514024287913497
86.96085252038644,0.005927015469644868,3.8311644819680133,8.781559916415087,9.767060108504666,0.4043698818654514
87.5107702217595,NA,NA,10.816953036402303,10.666321230070025,0.3698813441595125
87.56877329495015,0.004021033238762819,NA,19.205626838730254,46.58174653133028,0.492558718955358
89.3380648221385,NA,NA,8.006735173257495,4.3503831271737,0.31822748552615976
89.85767132188022,NA,NA,8.4355387242698,5.6169788057522965,0.3266377436048699
90.20175466292807,0.007805263632394592,2.943809972290981,5.957009468341881,9.679865531157702,0.38219312429956337
90.83581620392607,NA,NA,7.586652707610119,3.642051403672667,0.30976693389481313
92.95398852365913,NA,NA,7.199818167651347,2.9079638079638244,0.30176628705682906
94.03269637148244,NA,NA,10.25563042083405,12.306672880884435,0.360156399552596
94.28810953830664,0.013333559149391223,2.7820207075952226,4.323669175302533,4.775123191306193,0.42557314084510905
94.67218506184568,NA,NA,8.887146810565968,5.835211031226208,0.33526725014481884
95.73343111491837,0.02233242517352395,2.0423280449208847,2.491340593021641,4.900425632869883,0.418080038396255
95.90883510255941,NA,NA,12.316080336526943,20.850771401557722,0.3946809925230394
96.20044310067593,0.01875723630455815,6.148222755711705,7.765949522629153,63.48063692914002,0.6764826193529889
96.34135188948208,0.015150867141283818,4.647270543179875,6.615263977282526,34.19969533072435,0.5611348872854366
96.69966280958917,0.013333559149391223,2.2061693492734493,3.46644042890686,9.853329452278558,0.3810569200397041
96.77810635709598,NA,NA,9.58292380044776,9.814842700878216,0.34814404625370576
99.19735887741703,NA,NA,8.81149412244244,4.495982100132096,0.33383720300360703
103.7393071133372,NA,NA,8.599832931775572,4.951397668628488,0.32980327373975105
103.93206242190664,NA,NA,10.993248854660342,14.179601614479907,0.3728833440525464
105.05756696849156,0.04334967051496232,14.62972271491862,11.68908712131616,164.03842101177725,1.2617059019030885
105.63328001989957,0.05366821621438792,24.445130108284456,17.141450525672045,517.5407605571818,1.7000328034260144
106.15486418670757,NA,NA,21.08770621726282,72.02389124558977,0.5164456531982767
106.24522675985774,0.013333559149391223,1.6200706322666136,2.582895995321283,6.29740893674898,0.32892845242583935
106.98197842704423,0.0276482245093568,3.9689651613754147,4.218910543035723,4.9062564581108745,0.6053530270443925
107.42295591034595,NA,NA,8.0765343778867,4.633146167572704,0.31961155943944747
107.82122334258729,NA,NA,15.31375420713539,41.831801396045194,0.4400994149358132
108.3044450911607,NA,NA,7.5798841066763005,2.9070715310663218,0.3096287203308438
108.49171544996734,0.015150867141283818,2.8585220832369598,4.163417841168186,5.045063132129144,0.4451626107306428
109.39536441367669,NA,NA,8.135128783663465,5.358543517984799,0.32076883833950953
109.56854853190063,NA,NA,10.439453988403018,15.69481570116477,0.36336981465136026
109.661106692067,NA,NA,7.311714667259699,2.02714155214926,0.30410220746871547
110.10412856069689,NA,NA,7.4553957061284075,2.847605766262859,0.30707559691585073
110.16439730425179,NA,NA,7.748750463849729,4.144955871466664,0.31305871105222305
111.39846246476866,0.011504982810859083,3.6297480567468017,5.995308447602823,16.785242713762273,0.4655042916482953
112.36684600155668,NA,NA,9.890976672631842,13.819084925504285,0.353695507753206
112.53192173595461,NA,NA,10.874416044737929,17.38559266115044,0.3708625050189324
113.31884795792686,0.004021033238762819,NA,26.546333545121882,58.44571765912406,0.5790899678930057
114.23676806786412,0.04334967051496232,12.715356671067198,10.22697330889415,124.42831899779412,1.1801613786809777
114.5971339007064,NA,NA,8.023449358365319,2.40262638196873,0.3185594647941984
115.12650642004014,0.0329180639946385,35.6707873999689,31.341055227268072,558.1304523993167,1.8003166014076935
115.68208964447585,0.016958380358711153,53.58900898758643,64.26110812653384,742.0417294662329,1.8502960743178622
115.75858298697062,0.005927015469644868,8.196378116538368,18.12496767900931,2.890024767650175,0.5809404103135841
115.86325808722663,0.007805263632394592,3.202763375526593,6.455287624826692,2.0656254621062544,0.3978565601460496
116.39871148469003,0.013333559149391223,13.485627203522458,19.4543044335179,124.36680819477624,0.9027257611442223
116.50338658494603,0.011504982810859083,16.686655805299907,25.647378309572716,147.29750409710687,0.9628073840695682
116.84762317823444,NA,NA,8.505874963419286,4.9009079991301405,0.3279966833863725
117.06067663119306,NA,NA,7.387740579074625,3.1321848842999316,0.3056791193553008
