parameter,mean,sd,Q16,Q50,Q84
Pn,62.098549229468404,0.8571503543694683,61.2539749936111,62.06670658322794,62.943138035825335
A1,30605.903717116336,5766.314464636527,25839.674546839502,30802.01413429714,35903.04552405388
b1,1.0466178746321306,0.09855931387756721,0.9587154789593904,1.0334619028575711,1.1282312275892654
A2,1274.919069052671,66.80671710833757,1213.689949107414,1276.2996357628333,1339.006750505673
b2,20.664880349049092,0.7525389318770361,19.92487827668268,20.643076732339008,21.398793045025343
A3,256.92865987035736,17.64611784226301,239.60420423980202,256.520502972449,274.13860859022736
b3,72.8668747801133,2.7183083836999935,70.20811610794561,72.92891894663336,75.4971570311308
Pg,384.2359579185361,17.11814938974534,367.374596015979,383.70264025226186,401.3287836483028
numax,84.76415743763215,0.3706003379031856,84.40124586621724,84.77673661537912,85.12798820326766
sigmaEnv,9.18522191766317,0.4155656499262742,8.772497184805047,9.17547390887826,9.598646077127476
lnprob,-127243.9993434597,5.58093707368474,-127245.99241120153,-127242.63239355806,-127240.62895540737
