parameter,mean,sd,Q16,Q50,Q84
Pn,27.8770705605939,0.28930918408878903,27.585312020589274,27.87360418020638,28.169605335310397
A1,10126.731505651793,1977.460951244851,8454.221043899735,9882.496686465018,11622.570202500723
b1,0.916556834696111,0.1341714098577734,0.794844601322786,0.9264284464521576,1.041351609982171
A2,3460.317441581419,118.53187750533623,3342.563762913947,3458.6753139942384,3578.105539030644
b2,19.303353191418484,0.5737484856366927,18.728576783558633,19.301321425350174,19.87089579956567
A3,929.6133912092397,42.28153363285865,888.3714930047803,929.6592171911873,970.6871095184739
b3,61.53884683204365,0.8452044672839765,60.69157361574129,61.546449007715346,62.36575277110688
Pg,1414.603518520457,37.13207077518891,1377.5033457486845,1413.96233729163,1451.8582252378635
numax,77.06794641120801,0.21040900093605708,76.8589718062701,77.07000927146179,77.27816375485385
sigmaEnv,9.28106198531437,0.18823815994727255,9.094569758895549,9.28142804573775,9.466896355685131
lnprob,-214288.98139850458,2.301593981469349,-214291.2202508323,-214288.62258674353,-214286.77488271322
