parameter,mean,sd,Q16,Q50,Q84
Pn,137.06681401355348,1.2249444521082615,135.8563870582899,137.06115587733314,138.2803241520964
A1,25616.67093229656,3207.59142146542,22657.348049848635,25497.483244234347,28664.986958678142
b1,0.9482034484701297,0.06753733226304048,0.8819829025404142,0.9462316915001818,1.0132876623825227
A2,2814.1925620241573,101.28806745677574,2714.42012669526,2812.157601934262,2914.552479591144
b2,20.902576121821706,0.6089266692685975,20.305638130953124,20.892130722488062,21.49881884847472
A3,683.2356789471196,42.75498859855109,641.4762409046684,682.1159348621887,725.0362616534237
b3,63.55921972812215,1.8457724483491624,61.73324045774763,63.588440454098745,65.39859059834126
Pg,1099.9455515195793,34.27049677258284,1066.1020215639708,1098.9279612161256,1134.2668056422185
numax,77.7994673421315,0.2510371120515103,77.55114283043457,77.80210995884023,78.04934233769204
sigmaEnv,9.370344182015979,0.3026026552902901,9.065999761319445,9.36902425035865,9.671438526789865
lnprob,-241369.94759720194,2.6742472839598848,-241372.12633289426,-241369.47359117828,-241367.5989021592
