frequency,height,linewidth,snr,AIC,amplitude
79.79318303941731,7.991624000946758,NA,NA,3.1579600983313867,0.3179287228472437
80.02898373379597,5.549843204240043,0.0059270752556643755,2.3668463778685553,4.452145183626271,0.32146634604269436
81.51676608512217,9.317794316884962,NA,NA,7.630542605656956,0.3432960480399603
82.99360398954148,7.662337891433308,NA,NA,2.9938544588294462,0.31130987273604627
83.15499662179647,6.97836687863633,NA,NA,2.8282223456408246,0.2970907589881773
83.98421439807586,8.52019525897517,NA,NA,5.033856809386634,0.3282744013633863
84.20600129845259,7.349027676002077,NA,NA,3.047046992331161,0.3048787713949105
84.26646368590384,8.862230229734417,NA,NA,9.603447811081423,0.33479869640262394
86.26929587726653,3.8655022058624313,0.009663252261486392,2.090454009230819,2.443200893685571,0.34256229347691336
87.80723087004444,6.697859363223414,0.009663252261486392,3.7221484434859806,38.29208669968648,0.4509253042918916
88.24203971617013,16.52917804091849,0.004021073799070595,NA,55.393414957296045,0.4569530569733661
88.28010850558186,13.370391773240128,NA,NA,25.55031909794343,0.4112295463646868
88.6969786014683,12.474571939159546,0.00780534236437128,6.39446694006421,54.345608497307694,0.5530746343481686
88.76715834143562,15.954288357251032,NA,NA,39.11144969272573,0.4492116002707022
89.32693250123356,11.231394290114276,NA,NA,19.73736223290325,0.37690255466392886
89.72981738737478,6.3006078890270025,NA,NA,2.07813200478995,0.282295184930158
90.46037003297805,3.978933715611476,0.004021073799070595,NA,3.7604588577814866,0.22419674883949614
90.89517887910374,7.102347043871904,0.0059270752556643755,3.0661709332031304,3.0626495901378803,0.36366047516696937
92.72128251152485,7.720162297028867,NA,NA,2.2618605766256223,0.31248232650238933
93.05522360644134,7.973135107000552,NA,NA,5.271049207687611,0.31756074043201593
93.60240528218725,9.297389192005701,NA,NA,7.8719117737491615,0.34291994840867973
94.66352221219306,7.772171798779871,0.0059270752556643755,3.3703521148892217,5.784002509775746,0.38042263816581773
95.15699993578576,7.864958843889231,NA,NA,2.672683450029581,0.3153991157211538
95.58318765550045,9.136962870966787,NA,NA,7.55911215456581,0.3399485352426976
95.85119452336971,8.817981330982644,0.01875742550947947,7.025167719207459,53.461961380860885,0.7208520520073648
97.21198517142975,12.768006610452998,0.01875742550947947,10.360288948003802,108.29021407885011,0.8674073563043936
97.75952223692136,14.408808799902276,0.03466628337183693,16.212647024597555,180.12397177184903,1.2526871340437238
98.24666918489551,19.064192925178812,0.03466628337183693,21.75033580613963,260.43967754669575,1.440913100432954
98.88277842274606,23.880704487433363,0.0059270752556643755,10.9477132868229,40.26836651370104,0.6668355187592462
99.02523830957797,8.731051914476637,NA,NA,2.9935327070124913,0.33231162141657755
99.23493137168657,9.677707836166618,NA,NA,11.485424580918334,0.3498633881590298
99.68593386385334,11.065860050110503,NA,NA,17.50822399211029,0.3741147497208859
100.41053706855159,8.081996303708381,NA,NA,5.691657248687989,0.31972129835591806
100.67659171339282,8.308736277212272,NA,NA,3.850827319045493,0.3241751581841984
101.42504379459382,8.316024311246839,NA,NA,5.291790365306952,0.3243173026478022
102.11329000114141,10.835938661119105,NA,NA,12.37854593101656,0.37020775601068595
102.39161785821075,7.3031267999521425,NA,NA,2.3236842407059157,0.30392516751549886
104.33399303065518,5.20533572829694,0.01695855141850746,3.8328371511377,19.87094063738914,0.5266155578050647
104.49905935186956,14.44314146817129,0.00780534236437128,7.457476562964792,33.435518423815665,0.5951161656010149
105.91218810177806,5.453767611361517,0.00780534236437128,2.683365033926674,5.015281572072126,0.3656951740620878
106.06320957369142,7.371104520258498,NA,NA,2.5094439795793733,0.30533636348346993
106.85427393505039,44.20202911862256,0.0059270752556643755,20.891088869785822,146.9198386281787,0.907227613044778
107.02739227193376,27.02738645791365,0.015151019968628894,20.3576188602241,189.02127144166298,1.13422155749916
107.57895534525987,59.28481995369354,0.013333693645484828,43.42753688383896,318.4472526158497,1.5758755784753855
107.71181360379828,65.99735165124395,0.015151019968628894,51.957849951583505,487.64597285271157,1.772389325980938
107.97535118004913,10.315208518691044,NA,NA,2.8910765182881732,0.36120291784851843
108.14259644208947,45.832517408101026,0.013333693645484828,33.148209032673094,278.2447303082954,1.385597300841531
108.28753272413137,94.14994069665289,0.011505098862036994,65.33059985102254,720.3496314351214,1.8447186529730635
108.85117382096097,17.707867949841642,0.024110347547717577,16.650271823946564,187.0695616682424,1.1581366598752176
109.0766302596928,34.088637708252065,0.013333693645484828,24.295673346870977,216.14985777289985,1.1949644781492328
109.94222194410969,5.907069415380124,0.031166314427089208,6.0154337642302425,29.026918217728962,0.7605078433900017
112.49068490334638,4.9573329609111525,0.020548546548683586,4.025731898149178,28.694085408205865,0.565704372210878
114.50368882059495,17.209616045919716,0.0059270752556643755,7.76249485969661,17.81635245191137,0.5660838274891656
114.5761569616159,16.564894569512898,0.011505098862036994,10.546602533197735,116.8241967177164,0.7737745686258343
114.64459909480235,16.3447210965595,0.004021073799070595,NA,13.29076495362824,0.45439622569534066
115.62071590640863,7.976555916971697,NA,NA,2.534549098505522,0.3176288565769851
115.832271405979,7.840634155400697,0.01695855141850746,5.891601038379954,34.770861215132754,0.6463160005259102
116.3959125028086,3.0734941767295023,0.009663252261486392,1.6433715482384013,2.939611197398335,0.30545890612432003
116.49253669083653,22.323783485754088,0.009663252261486392,13.16795745532707,120.85570509885292,0.8232286867743758
116.82669534109979,30.11572736882073,0.0059270752556643755,13.965581935224689,95.92582974433753,0.7488448295892187
117.04007375632814,7.213743512417491,0.0059270752556643755,3.1166633615453083,2.886302997059829,0.36650128819519645
117.10851588951459,10.74482069639819,0.0059270752556643755,4.73476037212805,22.125895571087312,0.4472957208266108
117.30176426557045,19.187365139378954,0.0059270752556643755,8.701321692668497,41.27445571844146,0.5977269358810331
117.39838845359839,34.294344109846456,0.015151019968628894,26.137687969042105,353.543985571283,1.2776359465480394
117.55540275914377,19.062682640365676,0.00780534236437128,9.97890874408694,31.164806877990486,0.6836958185728995
117.64800093933721,27.735240162457973,0.020548546548683586,24.52800702432308,321.1712541876841,1.3380780792553784
118.03047168361444,26.32845082420316,0.02588215215266774,26.20014722931547,398.5872075201187,1.4631463971146517
118.27605816151876,28.099456549190595,0.02233265044150476,25.971865016567282,326.40976010774466,1.4040870401226497
118.53774867076108,3.0501046820618685,0.020548546548683586,2.4180492922339227,3.2265140656163567,0.4437341597729386
118.70684099980996,5.098157014711817,0.015151019968628894,3.5355834127238666,10.163174926572538,0.49260915076199635
118.84775127401736,46.446647599604255,0.0059270752556643755,22.005873965774793,209.3785822550999,0.9299772909665344
119.22217000262559,35.589704970872674,0.004021073799070595,NA,82.75696736295504,0.6705144663179903
119.6368488095788,2.9718365745225217,0.03466628337183693,3.0924071160325006,20.859449729628977,0.5689066880585366
119.87618378952574,9.970521724335025,NA,NA,11.898740964075841,0.35511677357145405
120.2952317289533,10.462433670747055,NA,NA,13.400597101921448,0.36377144317312343
120.39990066282351,8.044713824091948,NA,NA,4.780989824721473,0.31898300419147657
121.89801934115026,7.809606050193338,NA,NA,3.797550150702591,0.31428728230871045
122.7707830605652,9.13401568235991,NA,NA,7.686121677004849,0.3398937044817021
123.34882803298515,6.182530767958196,0.0059270752556643755,2.650804046834056,7.851211953922757,0.33929565666379247
124.4036420856234,9.913362637072833,0.011505098862036994,6.153221488057117,53.23503317714494,0.598591589357845
124.66533259486572,5.6179219663582165,0.0059270752556643755,2.3973270788225673,7.887157014469267,0.3234320164085112
125.12241450545069,7.593132239494684,NA,NA,4.19373686369363,0.30990082038219713
125.19883386153091,8.326679516359343,NA,NA,6.430119409596955,0.32452500773836057
125.58095697727387,13.44011365637181,NA,NA,29.778075516260287,0.4123003608103834
125.83465920795923,9.840490437863748,NA,NA,11.257600464079587,0.35279353338094693
126.05197574853945,7.416716128320132,NA,NA,2.6513563686821726,0.3062796009850661
126.54742874009295,7.157988537682673,NA,NA,2.2293648844133713,0.3008899924977599
126.74677864530074,17.11066649321007,0.0059270752556643755,7.715659421923594,64.67076970018388,0.5644540848858934
127.10317908094159,7.1247018647881415,NA,NA,2.215082605063799,0.3001895654341927
127.18963950709542,14.42902192768665,0.0059270752556643755,6.451737968071445,74.1479624071435,0.5183386625446862
127.68483847073857,31.21189643661209,0.00780534236437128,16.742648581946202,148.73470547967736,0.8748447572982475
