parameter,mean,sd,Q16,Q50,Q84
Pn,83.50866402834409,4.916271792454511,81.5580449462431,84.64848046344505,86.74780115125792
A1,7900.312038486466,1947.3043269016553,6988.631180674618,8306.728291422485,9372.50310007805
b1,1.110741683809457,0.30329364767805916,0.9550716349325821,1.0246783065816871,1.1433378376371999
A2,507.08243282877766,13.184711213097925,494.25602324312126,506.9527992233499,520.0036998660672
b2,42.32852459500447,1.4386539810573664,41.010070416332,42.19314645449498,43.59620606257756
A3,100.47662678719145,6.382729456328047,94.40717985655107,100.52809682145454,106.51262369719213
b3,170.5875314952451,23.754586031174245,153.13083700008897,165.0529125278621,183.6530529817637
Pg,229.52864818581816,12.592971270162803,220.55589551687927,231.21532992089152,240.2177996428427
numax,176.67703758182586,0.4503417885644731,176.24532323023598,176.68130409384437,177.11031158782555
sigmaEnv,11.668282191156106,0.5763229777719544,11.147803461165688,11.693309457814294,12.209613951814983
lnprob,-225670.87584617492,31.844217815734098,-225665.64651767974,-225661.19490986498,-225659.07046251727
