parameter,mean,sd,Q16,Q50,Q84
Pn,66.38028744785191,0.7563297579701577,65.70234191909314,66.41201154538295,67.08279366215406
A1,15987.443192985087,3758.5811726816205,14008.459376799436,16671.005917786126,18879.42376308516
b1,1.6020342453437704,0.44897170466534403,1.3518352146687431,1.4823799475254922,1.6811647416865791
A2,3245.142967156052,124.2914272237909,3129.7648154213075,3248.5835999396973,3366.2816631305627
b2,22.525549486997306,0.6158165026253641,21.90080485205718,22.5202372140483,23.14481699077029
A3,701.6780755896192,39.72331666504525,662.2226446215252,701.5293888600122,740.9017931103825
b3,69.05714650672721,1.4104536834982913,67.6859140047907,69.01852736586888,70.40439583894087
Pg,1655.3679811923787,49.755268505933984,1607.6000338887316,1653.000429481729,1701.7109246211166
numax,82.13404416695464,0.1920916125957955,81.94620413502214,82.13322261486621,82.32386493148672
sigmaEnv,8.394134857266154,0.20436556426978736,8.206886046443477,8.405514781278303,8.5877007958736
lnprob,-231680.3047950734,20.49453850040135,-231678.48600050958,-231674.546048548,-231672.4542116097
