parameter,mean,sd,Q16,Q50,Q84
Pn,36.626627658637744,0.7456965529616363,35.98448229706921,36.67577203351732,37.3184069534711
A1,6504.038319154444,1349.4722175149618,5691.420776987353,6716.484639298248,7586.371490194985
b1,1.5477877108999258,0.3248661602086044,1.3404877089169678,1.4644555246052648,1.652276430646252
A2,855.1603692223571,25.218487083351796,830.8897135145066,854.9609567258619,880.1486152256376
b2,36.06007556130449,0.9011057206823067,35.16678054152296,36.04516194399441,36.93516993501926
A3,221.81127830201754,12.303968860858125,210.03310800471147,221.34802363713294,233.37228316903213
b3,110.85086559822425,4.092014026090861,106.88517146713363,110.66768567630311,114.6165764600037
Pg,404.12605642823615,10.005962724651589,394.25688790931537,403.8984941632941,413.8906904086575
numax,142.0894303140114,0.30432582369931066,141.7875924855461,142.08338983699608,142.39085142301857
sigmaEnv,14.043338395699747,0.3532098781130937,13.703966387514146,14.037396088946064,14.389480645046483
lnprob,-218787.3298264535,16.616017008430095,-218786.5320872972,-218782.51505859883,-218780.4021839413
