parameter,mean,sd,Q16,Q50,Q84
Pn,13.906145464406087,0.31705744949450276,13.58624898720846,13.901248494523749,14.222069328353223
A1,10658.523823407366,1270.64337898558,9399.120184623102,10575.792633981751,11899.240884336594
b1,0.8960858334488607,0.06816516032103684,0.8295858201714253,0.8943898316733228,0.9632070452739061
A2,1011.8692539728465,25.646297109370995,986.502352473392,1011.3729349243735,1037.2725944302958
b2,32.41061770375177,0.6598601267076749,31.759567362843022,32.407651240081144,33.065150892462604
A3,242.32450975184838,7.760021071025722,234.63975253076495,242.1754743023854,250.01694852467642
b3,112.07259919536266,1.7383268385052502,110.34494527175907,112.06811886295445,113.83394878330239
Pg,537.6414040309785,12.561071595682026,525.1875197605541,537.5175704978296,550.1275606389343
numax,135.20228471196526,0.20111792053889618,135.00088750226723,135.20394326350916,135.40094676803656
sigmaEnv,11.594657295145042,0.20318965421559737,11.390799765218551,11.594363590602303,11.796409215620269
lnprob,-207633.41069003104,2.223661005639564,-207635.53739545253,-207633.08410603186,-207631.267206173
