frequency,linewidth,snr,height,AIC,amplitude
180.4868967004934,0.003965089230916874,NA,8.732827839661075,35.87882220117899,0.3298214283838668
180.53632394936858,NA,NA,11.641925039884129,20.39664057495247,0.3808147998012627
187.6993940114667,0.003965089230888452,NA,10.306241469917833,9.492094664165052,0.3583039333217058
187.76283543916077,0.003965089230945296,NA,8.901767497034607,7.886515505648276,0.3329964030448977
189.18630247304725,0.003965089230888452,NA,13.348059790457715,45.123213291954016,0.40776551141832607
189.36076639920603,0.0039650892308600305,NA,9.894784589271536,31.59141059428657,0.3510787884269705
191.7455648438094,NA,NA,13.28061235227273,33.246929464999994,0.4067339918472993
195.3733576595179,NA,NA,10.940620790684969,13.04726612824743,0.36916659988935246
198.03449005275985,NA,NA,12.382587577433972,27.573179879356758,0.39274179714287155
198.2884934287045,NA,NA,15.297826055541822,40.6860190031075,0.4365321939745743
201.29376577654392,NA,NA,11.563349642177942,23.505074628112197,0.3795274983032653
201.87855310109876,0.0039650892308600305,NA,8.700916801036948,11.093425653671147,0.3292182688399999
203.74611012884395,0.003965089230831609,NA,15.778577196718162,17.802581238924176,0.44333838859733127
203.7632814002047,NA,NA,14.756593173680983,3.3713067592470907,0.4287404615095403
203.78972611038367,0.003965089230945296,NA,19.404052047369493,24.312422777911706,0.49164048040724656
203.80735962453736,NA,NA,14.51906387445555,2.9742008567918674,0.42527585547995456
203.83334209192338,0.003965089230888452,NA,20.1047225214851,12.948138632091286,0.5004382084756426
203.980050393466,0.003965089230888452,NA,23.741519058726322,23.000133056091727,0.5438206197506691
204.01970128577477,0.003965089230945296,NA,33.483696193274334,15.210719359434734,0.6458298519019473
204.03556164269835,0.003965089230803187,NA,24.327704708033433,10.068053303264605,0.550493235583045
205.45109849812303,0.0039650892308600305,NA,9.931718529200344,4.10748462365882,0.3517334083016885
205.5105748365862,0.0039650892308600305,NA,8.519211672642479,9.519686600440764,0.3257625256802762
205.528906610343,NA,NA,10.93718162210719,2.473099291266408,0.36910857183104673
205.63745769197445,0.003965089230916874,NA,150.6291240223921,22.273932621843414,1.3697960015967967
205.85157251044205,0.0039650892308600305,NA,9.902901567831643,27.873125392390648,0.3512227589596174
208.88090068283555,0.003965089230916874,NA,14.502558962255947,38.756307521121926,0.4250340652155493
212.5543320364191,NA,NA,14.307501199283326,37.48710953324917,0.42216605914517835
212.80447431470355,NA,NA,12.326967359194034,26.632446534385963,0.39185874383189884
216.32337316919998,0.0039650892308600305,NA,53.43748598785109,220.67646275668085,0.8158765072758635
219.28346501350586,NA,NA,15.057729209014378,19.10141974781436,0.4330929959499456
219.32322541526176,NA,NA,21.751273899362857,11.296468273503706,0.5205276065179346
219.35270134159347,0.003965089230831609,NA,36.64952751787282,4.837484407915326,0.6756715129823291
219.39631732313322,0.0039650892308600305,NA,29.34047563551298,58.15883980489889,0.6045538536561804
219.4222522924338,NA,NA,19.52612766146403,13.640173157546087,0.4931845706115536
219.44930734972678,NA,NA,14.974739357545786,2.4666529606111,0.4318978627599029
219.49940964313603,0.003965089230888452,NA,20.836968801892112,9.736338139708096,0.5094700866858034
219.54302562467566,0.003965089230945296,NA,11.599332900884097,19.034363771483186,0.3801175534690926
219.5887563454999,NA,NA,12.789804962554534,12.29663543846982,0.3991474690751043
219.6083807084297,NA,NA,12.789804962554534,17.739038775966037,0.3991474690751043
219.65008303390957,0.0039650892308600305,NA,18.453253888556485,4.450650635721104,0.47944401040188606
219.6540481231404,0.003965089230916874,NA,17.996648379458588,2.0939363416982815,0.473475198358552
221.14888676318273,0.0039650892308600305,NA,13.65836811213105,22.29872139953659,0.4124780339384139
221.16871220933714,0.0039650892308600305,NA,14.218387568127442,23.407858249127457,0.4208492843646939
221.35507140318856,0.0039650892308600305,NA,25.187560098994055,35.84895925514138,0.5601372679504694
221.38063009245346,NA,NA,16.90833572511026,2.9814719991845777,0.45893570839997894
221.5216051508856,0.003965089230888452,NA,9.913188982156408,38.638270637173264,0.3514051416765482
221.9242720910308,NA,NA,11.507679044929485,20.24174639164994,0.3786127973363853
226.41632288003186,NA,NA,11.261721934746996,19.832687295063806,0.3745448405109757
229.26938950802798,0.003965089230717922,NA,9.30618349051716,28.210452131170314,0.3404765648301078
233.5358255204564,0.003965089230973717,NA,12.163588427620555,36.62418799552688,0.3892532768869
236.18450512668517,0.003965089231002139,NA,10.807885068727257,49.149877398172976,0.3669203320154892
252.04882713944195,0.003965089230831609,NA,9.853804099756726,27.185637354639766,0.35035101571923327
