frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC,l,n
187.6779375235267,0.3559208512293193,0.01108510251726285,0.00948420330940423,0.11303124527795468,0.01060546463042417,0,3.637619557896669,3.3488547664601356,0,10
201.9747750692795,0.7760189411884502,0.08205006232123556,0.02914653457175352,0.1027410496238391,0.03189949937268795,0,2.3362313931505754,38.270099470923014,2,10
203.99010558929623,0.8381785768254911,0.025258554343278325,0.00974951630101592,0.12017071477844345,0.01037762589554506,0,8.853495069657486,84.97752366958593,0,11
217.83832306854092,0.48005830825923407,0.03155202438150299,0.02091039183671107,0.10744534585598592,0.01933685081568389,0,2.324935340551478,8.086909071487753,2,11
218.38440940965015,1.0375237354895,0.109501486906465,0.03001479712446006,0.10308259366677766,0.03146364224321719,0,3.12914863450236,83.97146304414491,2,11
219.4807852806522,0.35984767343285934,0.014812567805446151,0.01244806362103235,0.10218497090994288,0.01136544326676856,0,2.7826409640137664,3.728282499057968,2,11
220.5091846553809,1.5354991491617511,0.028065948248897923,0.0080312797547708,0.17735098715358194,0.00887862399598623,0,26.740502706379836,393.86489695337514,0,12
224.23497207021106,0.5874561989772523,0.035212316185202285,0.01761891468558211,0.10266997710393676,0.01817915911106901,0,3.1196546255358326,23.25857144481779,3,11
235.02700591894387,1.3745701082170485,0.10596521037729247,0.02229267895314889,0.11051832014772411,0.02653424191462052,0,5.675715440363115,202.3758996255201,2,12
236.8791304725247,1.1600519239795801,0.03839684854383841,0.01111087212931194,0.1297519444375311,0.01287697202682599,0,11.156023077863583,176.85257903038655,0,13
240.80365413382347,0.5592549529643411,0.04571133048895671,0.0269147337101001,0.10208363823997443,0.02325405138982406,0,2.177940160502767,15.991880453198974,3,12
251.66631750065898,0.9064852372516675,0.2615149624278574,0.09400128374681783,0.12082001954732335,0.10338185268207668,0,1.0001728397893528,28.157059340759588,2,13
253.48966721835635,1.1007021490603117,0.12248699574152741,0.03373046120850175,0.10257654360245108,0.03232967145560627,0,3.14847155039729,94.34314864976476,0,14
269.91049738798887,1.1662113184791374,0.8355573159346298,0.32086435317582696,0.15557290633649928,0.2935557169533648,0,0.5181176479476818,28.401312265108572,0,15
176.2141594112329,0.32427766563463933,0.01258454232028285,0.013371565442817639,0.11552785975727202,0.016906083363719317,0,2.6597865023293434,2.3104687617851596,NA,NA
180.90111368100543,0.5130573738279818,NA,0.0018819024109287964,0.25561561672111655,NA,0,10.565702809995894,6.984448198545579,NA,NA
185.61403226689973,0.4826008276526568,NA,0.001861126044012767,0.2677718210199349,NA,0,9.34851540249712,9.580047107614519,NA,NA
186.02640205947193,0.3494086126411565,NA,0.002609182956823014,0.21119831217571808,NA,0,4.9004248638095245,2.08413162099896,NA,NA
186.96411919385093,0.3945539601349699,0.02446576774305885,0.019301914754868817,0.13361216563467623,0.03405068471157206,0,2.025368691084011,4.652075703103037,NA,NA
187.5968893895731,0.4442518469543846,0.014987623311322742,0.010391467324599894,0.10225743064114748,0.009260547856940169,0,4.191561494477654,13.253131185745588,NA,NA
194.8666509936681,0.4873763959226497,NA,0.0020864394920909577,0.23741112488485797,NA,0,9.53444696444497,8.105097296305757,NA,NA
194.9301742164397,0.4103578319856012,NA,0.0023394909061721847,0.2169455869715514,NA,0,6.75914831943448,3.5737747796956683,NA,NA
196.41637968923177,0.47541631672330514,0.01604384483384764,0.010245992003166051,0.10613362854820023,0.01094251254726298,0,4.484250242195949,16.857651115504268,NA,NA
207.40849941914024,0.4817766987978056,0.03447709117946025,0.020951658618009756,0.10204721632052816,0.020242247011608237,0,2.1429453357374384,9.973455705589004,NA,NA
207.53709018952006,0.4982170464269661,NA,0.0016294351777485414,0.19829088132732633,NA,0,9.963311043193858,4.553921724782413,NA,NA
209.03609080581583,0.48875493968367,NA,0.001690572769748271,0.23200114729691643,NA,0,9.588459595721533,3.3761473318736535,NA,NA
211.80508378936085,0.3304272005679145,0.0019825475521457747,0.0028146219061271674,0.217297665930638,0.002889056492872881,0,17.529845822763143,3.262207865660457,NA,NA
211.9519941205692,1.036334829957744,0.02466941858350954,0.008995128231032939,0.1402731247320301,0.009150488119973443,0,13.857707883920845,143.83139313918946,NA,NA
212.11563194531854,0.43724619572457896,0.020245659365329103,0.022178599106261288,0.11915321143661137,0.01903498485564089,0,3.005870601688421,5.0688704081840115,NA,NA
212.61789406759343,0.37349795530790597,NA,0.002857151810986346,0.2106717354056785,NA,0,5.5994191780431,2.278622900303162,NA,NA
213.68264518094765,0.44134317317555066,0.009714355094533136,0.006501272083771383,0.11391914850772572,0.007861073820388238,0,6.382472896426405,16.230273054803547,NA,NA
213.9350638421868,0.4850767482820803,0.01003026767293634,0.00669702682318302,0.11572238786179431,0.0066808787163342076,0,7.467212654696981,21.205769799213158,NA,NA
214.1642820876667,0.4231871241043015,0.031162797078256897,0.022692233407759974,0.10759144285360663,0.022951211711738962,0,1.8292732615838563,5.714494171315891,NA,NA
215.41149285514334,0.3121717266124552,0.0019825475521457747,0.002197612715692844,0.17021680283746493,0.0021337225203048506,0,15.64637184910476,2.762393697965308,NA,NA
217.36653386283996,0.3504830118637397,NA,0.005489792125702747,0.21100309506641587,NA,0,4.930607905595781,2.2972959723265376,NA,NA
219.1825284243213,0.38766354775117906,NA,0.0031156247737463474,0.22595264027760423,NA,0,6.032210038394715,4.15810382890777,NA,NA
221.45384911611234,0.36291591251372074,0.021665839238370812,0.01728878754000522,0.10480432974861384,0.018308029157685472,0,1.9350252327828157,2.454302106070827,NA,NA
221.78362941456578,0.36995004858977804,NA,0.0026442166609946054,0.2188881282814489,NA,0,5.4935451794256185,3.1520317429531133,NA,NA
225.22361672378338,0.3610954532312153,0.003313290364605805,0.0037087591730921242,0.1537985438547909,0.004246293006860508,0,12.526642113086025,13.42175144990324,NA,NA
225.51309830280576,0.7905386556563434,0.0019825475521457747,0.0018205251031346067,0.31810214056120745,0.0015295922084867786,0,100.33968567070768,100.36080446521737,NA,NA
225.84388689893086,0.3821437726424435,NA,0.0021396653888287186,0.2242240005562193,NA,0,5.86165288323825,3.8177412195218494,NA,NA
228.272792710332,0.4882982803929142,0.019254136455333627,0.01384393892633568,0.13103158345723578,0.015208337115235337,0,3.9418171225387795,5.582284938594967,NA,NA
228.44551780205242,1.4490921467090034,0.02535234859025289,0.007962689514029106,0.17905821780667536,0.008789192499432164,0,26.364766858058694,316.0240473643862,NA,NA
228.61383282041214,0.6246252670277155,0.005104845888633237,0.003766665460607995,0.18640902113508964,0.006349375683349425,0,24.328010127294878,29.391854581488587,NA,NA
229.0580796860361,0.4288150268527147,0.015168769246240861,0.010736826881504975,0.10646986194075618,0.01136960602417261,0,3.858688975320637,10.106092649730272,NA,NA
229.2380106681839,0.3818874497875381,NA,0.0016135833162633875,0.22468846464554335,NA,0,5.853792115556421,3.30234663032752,NA,NA
229.98791987022304,0.47061095631476907,NA,0.001586199900707774,0.16889212870300735,NA,0,8.889771348155952,8.11158942739712,NA,NA
