parameter,mean,sd,Q16,Q50,Q84
Pn,118.56467983839599,20.404150072108685,110.08754293312548,124.16446025837317,131.90118328451464
A1,5786.740868665115,2415.9109746485724,1970.7682474315193,6701.643625515798,7727.182805664632
b1,1.9678264205846792,0.995605300569084,1.358726598076548,1.5050689937167205,3.0174850570008656
A2,332.5684804858585,21.87946818312641,315.40608552209136,328.1026013777797,346.15823365073186
b2,49.20355899852147,3.248034258518548,46.72720459410478,49.13890679287193,51.840779264865745
A3,74.94170752921976,26.662854487133885,54.5888668213644,70.6785765905008,91.865781864709
b3,176.85609008734866,26.347967112128405,161.2057750584054,165.79569970747514,191.79577376380277
Pg,122.9501098872586,26.23303028797634,107.0252771235375,118.64669936433128,134.7983849697702
numax,242.66514344984532,14.921323420051417,234.95726099934157,237.6098894555741,244.04791314471666
sigmaEnv,24.13573183290484,11.082524889849417,17.44527766060377,20.69712394645954,26.60071789339637
lnprob,-228080.68859936777,137.6201502349188,-228150.6312534412,-228019.90655291636,-228017.04863343178
