parameter,mean,sd,Q16,Q50,Q84
Pn,141.25885086786133,1.3518779349947485,139.90603324971184,141.24060024866208,142.6210692564068
A1,9990.645327641392,2204.264537269886,8235.05053902417,9689.004785192277,11544.27113826924
b1,0.9318758210206727,0.15134116201032374,0.7984352253251458,0.9408010442058075,1.0689855199269411
A2,3020.8923136497606,108.34434382945769,2914.0337324193847,3018.2783326729405,3130.4311175365337
b2,20.4203381562654,0.6538371867895348,19.77235597382771,20.416244100155115,21.070545745097146
A3,693.8100772921186,45.26629108243811,649.4525946760128,692.564770517648,738.6315622529553
b3,65.18289888588387,2.010201731975778,63.20089757965059,65.23407248238706,67.14684796323877
Pg,1059.2948086258177,33.33041969584792,1026.1435041957895,1059.2599908969012,1092.2524984251045
numax,78.77339811166762,0.2974971961072609,78.47779546621588,78.77456561569454,79.07043718433485
sigmaEnv,9.830105696419077,0.3106535944162927,9.518652140339167,9.82381540683262,10.14005972650028
lnprob,-222191.83535876355,2.363467804800335,-222194.11706879956,-222191.49532731654,-222189.54701536548
