parameter,mean,sd,Q16,Q50,Q84
Pn,29.129597435527664,0.4105569318731348,28.72373058571145,29.11990447144835,29.542804338306624
A1,7333.903465224221,921.7605749700509,6430.209676311071,7261.670521238591,8255.856013911827
b1,1.0310614599857477,0.0914788791666359,0.9420004608724748,1.027169871507874,1.1187257100776222
A2,1387.667404476388,38.77736518008624,1349.0578347737141,1387.3369341045654,1425.604669598805
b2,28.514960394389618,0.6543092338235658,27.874453896263933,28.503923006443166,29.16804261718267
A3,345.27387259367026,15.456627515417352,330.1007244959658,344.9881298982292,360.48736550314356
b3,87.76927589425647,1.8646213783476684,85.91829751975072,87.80077345528683,89.62808541614612
Pg,583.2772769734396,13.13212964969349,570.3068724208711,582.892857391954,596.3849202036256
numax,112.95787966210494,0.256086643297251,112.69873701732423,112.96379083935888,113.2120471301749
sigmaEnv,12.894871867697017,0.25339006666685265,12.650756647342556,12.892892459464314,13.14613979647615
lnprob,-214889.28062193442,2.2287574342413357,-214891.4152502113,-214888.95480321237,-214887.13808786683
