parameter,mean,sd,Q16,Q50,Q84
Pn,10.289840914424772,0.10425824245894308,10.184621354477105,10.289448008162125,10.395137361605995
A1,6786.932873629426,1426.1847259454971,5450.94919763296,6641.888523198906,8081.548900754302
b1,1.169247338799614,0.25159236682213965,0.9467558933076708,1.1551805119701049,1.3997845884145075
A2,4602.118927119741,198.91838504749106,4407.195174729718,4594.440577393596,4801.63508039568
b2,14.592037080243859,0.4547504987652147,14.13880747510545,14.588120583097455,15.039417669441287
A3,1041.4274496770727,58.603708266627294,983.5252701584519,1041.5992102270206,1098.8217781782778
b3,49.22281258062863,0.7118026105060025,48.51849616039569,49.20367113767563,49.92060586973382
Pg,1446.536043639428,42.16562729323422,1404.2570915654521,1446.208131241987,1488.4004667962818
numax,56.98261005633652,0.24528054344133232,56.73962371516466,56.98386295125447,57.226824253471385
sigmaEnv,8.3124580891122,0.20039028836995795,8.115796836176399,8.309703167170087,8.509294739815598
lnprob,-187004.35082490023,2.2891235907445635,-187006.54427617148,-187004.01896933455,-187002.12912893537
