parameter,mean,sd,Q16,Q50,Q84
Pn,6.056440179002087,0.13867785566994478,5.918599997546356,6.0562365310613835,6.194290968674586
A1,4909.794498859216,897.8376109981912,4220.0511025312235,4957.2933621037655,5712.216687679857
b1,1.758324490272166,0.27829593457384444,1.5207353153137553,1.720118885556541,1.9610326502324351
A2,1535.3347546921746,45.869806461589626,1489.6812167975545,1534.3378138757057,1580.6262958889479
b2,28.6024341964212,0.671149933095897,27.945515149271905,28.592313299354313,29.268826007854816
A3,376.5660592867156,14.941179163908469,361.67141974744965,376.79558860235363,391.4450628103767
b3,89.78338912218612,1.1509215428174506,88.63054051730332,89.7438264914513,90.92522758281838
Pg,585.4169911044257,13.019518779834785,572.5514110612165,585.1893209502882,598.4672051220633
numax,113.73301662534348,0.24139663688899587,113.49190482106079,113.73610353376111,113.972809340326
sigmaEnv,12.633040698140698,0.22329517159698983,12.415265532101323,12.631212987692324,12.853870603905417
lnprob,-198959.07287283393,5.983789938460254,-198960.90289147955,-198957.75261488993,-198955.72286962665
