parameter,mean,sd,Q16,Q50,Q84
Pn,201.52752618906274,2.302456191824929,199.35821379336716,201.60242863819673,203.755521199341
A1,26979.536086572563,7483.1205011384445,22797.219651149884,28771.803798632332,32679.247024736895
b1,1.074791474258526,0.21875937150651442,0.9428053535369957,1.0096439936063355,1.1245659386382836
A2,1848.2499640908804,106.14063811992372,1771.71875858344,1832.1306148722038,1901.3230049877427
b2,28.143307294458648,1.1301854655214851,27.345443802581553,28.297491303664778,29.081157816242598
A3,392.0369692941183,29.038685827236783,364.63783527980195,389.8880411057564,418.71122530291524
b3,91.38234782211426,4.404102965098098,87.14119432155586,91.30397413800904,95.54044600247485
Pg,1103.0744178536222,40.247214798969054,1065.2783524985887,1100.8334010419562,1139.2599651296787
numax,110.13109889889242,0.2666451224508371,109.8748503678058,110.13618024435335,110.38252127505794
sigmaEnv,9.03970504167244,0.34836293831419957,8.757650866586348,9.066273973759758,9.350121821875732
lnprob,-251887.10827811644,40.310434804144016,-251879.80630177775,-251873.93550297723,-251871.71055185632
