frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC,l,n
74.76568811455128,0.3798845905449798,0.018661596430064934,0.01497186098918094,0.0997786522183406,0.01296455006883217,0,2.461527481809545,4.715037933521671,2,6
75.02547226574511,0.4776484222417656,0.0069546946679458896,0.00509788653826653,0.1250154338103461,0.00496033771599025,0,10.44212179556632,24.644912721742003,2,6
76.36266086966576,1.0423713853277208,0.061140160882414425,0.01685905319560246,0.10999850183249568,0.02016706329692169,0,5.656769879721951,115.12718791937004,0,7
83.8922453280841,0.6156162949575411,0.042315131703212994,0.02142310771317972,0.12005262815613207,0.02427683270793594,0,2.8508518173814568,17.757275504089193,2,7
84.00172821925419,0.6586190193117425,0.0086810543136668,0.0052703748455556,0.1542540330079477,0.00609236031878736,0,15.90545838562251,36.2683670810984,2,7
85.22338339360711,1.7959175098173106,0.08086097493254332,0.01582051650997842,0.13354107994127087,0.01687163404976072,0,12.696497267417277,457.69566904272506,0,8
93.25090391580522,2.2135847103554114,0.09719035146960447,0.01666302026837332,0.14652001219393335,0.01828910108306978,0,16.047939093843272,690.5892129258282,2,8
94.49456033879692,2.78406818117277,0.03423327511129841,0.00801887075331526,0.27519544501276805,0.00815643131827542,0,72.07114316500055,1373.5969456671228,0,9
96.22099349003753,0.6113559618003153,0.024502238433877888,0.01190300092175203,0.11407648361793175,0.01483358734365562,0,4.855485583549224,28.711342766389865,3,8
102.3194129805456,1.123441971042366,0.021490778662207975,0.00983663304967713,0.19043547742690392,0.01059696210898615,0,18.69387203941219,44.65835793550286,2,9
102.50911836545349,2.5132660229186405,0.032648411787186235,0.00828769668275206,0.26192901076743985,0.00924703602401346,0,61.58358793986909,770.596344073474,2,9
103.70861196919053,3.523873107556806,0.07006984072571243,0.01161068045910945,0.2461083413370883,0.01262888865893386,0,56.41044421829062,2215.2899195585414,0,10
105.49413549159439,0.6910415740185436,0.02155484609231108,0.01009679333116124,0.11691866920785994,0.01049099632067735,0,7.0520202859294185,43.41676833724341,3,9
111.78544278483334,2.1841049901075027,0.18539443954452964,0.02786011268910745,0.1244774455180118,0.03229269190447587,0,8.190311983488353,489.52615421945666,2,10
113.03681084662107,2.5253827971571114,0.10044082215380833,0.01651624814411704,0.1620237701161449,0.01822139472007345,0,20.21130257813413,821.9446927446006,0,11
114.86643299299247,0.6354546348390205,0.03576218091842442,0.01663414302871579,0.11372210834565488,0.0200460299885008,0,3.5941420265205215,24.768691665882216,3,10
121.31833355270244,1.4384226194155758,0.2412385812506532,0.043363267519155,0.12778631289211048,0.08196956545054251,0,2.730086259709221,140.31080522694538,2,11
