parameter,mean,sd,Q16,Q50,Q84
Pn,126.02278799022001,1.330089435562487,124.70608092308015,126.02325195702551,127.33893610837754
A1,30760.63884836799,4704.925959191099,27042.83152243103,30949.82410444061,34950.271091127834
b1,0.9402979734808492,0.07103116377926992,0.877056986657161,0.9328784410573179,0.9978305672378264
A2,2250.8550696672073,74.64220257648718,2177.4339105325867,2247.6976515329306,2325.5126900321934
b2,24.065264026804925,0.6180619024731575,23.45610590149259,24.062960199579102,24.68025984332958
A3,412.2847745751086,20.942644237959126,391.8767305636075,411.9994747211859,432.78800418844355
b3,86.21328671402549,2.2745967118149775,83.99296473693349,86.27599657705082,88.41495411459576
Pg,922.556832024468,30.328827933485037,892.1241794090403,922.1906215561077,952.7161897870548
numax,93.95803909064192,0.25220140205311586,93.70728234586814,93.95981748521106,94.21013293314022
sigmaEnv,9.32063037360869,0.26215167948240586,9.063874044660365,9.312719635895625,9.575851965096145
lnprob,-220093.09527824403,4.5846959029436345,-220095.09689279296,-220092.07575963883,-220090.12543718514
