raw_data,KIC,mean,var,start_date,end_date,fill_factor,nuNyq,numax0_flag,numax_var,numax_CWTMexHat,numax_Morlet,numax0,Hmax,Bmax,HBR,Pn,A1,b1,A2,b2,A3,b3,Pg,numax,sigmaEnv,lnprob,npeaks,DeltaNu,DeltaNu_sd,dNu02,eps_p,eps_p_sd,alpha,alpha_sd,Central_DeltaNu,Central_DeltaNu_sd,Central_eps_p,Central_eps_p_sd,Central_alpha,Central_alpha_sd,gamma0,modeIDFlag
hlsp_kepseismic_kepler_phot_kplr010931578-80d_kepler_v1_cor-filt-inp.fits,10931578,-0.2285632179155794,50838.13379978017,54953.5385396597,56424.0057964833,1.0000138951547406,283.20709442985947,FALSE,161.67763988792365,221.0024401045438,212.75361336369463,212.75361336369463,169.772000064035,42.828899307155645,3.9639589812122566,30.98790059696659,4961.828524666398,1.2451450022361137,365.41895164068626,51.12959900993985,66.29450977087,170.6692509044372,210.46501090761933,216.3868549283187,14.751829675294468,-207276.54501784052,95,15.945033514327678,0.002668135080407445,1.9164480233221737,1.3398104628818155,0.0022984581287004073,0.004453976051527142,2.5405998618899576e-4,15.900251856432872,0.004613048407960554,1.3784489344387567,0.004030916556391403,4.453976051527142e-4,7.464479630365903e-4,0.029956820829095614,0
