parameter,mean,sd,Q16,Q50,Q84
Pn,83.93874100846104,3.9736672540046243,81.85668563976957,84.54127285199867,86.78045303906889
A1,5811.664625714402,1083.7908554235769,5088.023539063227,5944.328168071617,6724.845960229671
b1,1.0125745374812427,0.13715647441633447,0.9206208823637061,0.9830380649695633,1.0639002862458036
A2,486.79944801441945,14.546693900106,473.3241310622502,487.1992147603444,500.80497524209187
b2,39.117523559016824,1.0543155484040674,38.08136590651562,39.082693780547686,40.13596724359523
A3,96.47813986350727,5.218976922970858,91.46043745678433,96.1680205821442,101.42917634571191
b3,162.30857683017592,20.178649322457716,147.56916456781178,159.78972764179343,173.48203479594454
Pg,240.12464125229573,9.473480985985399,231.01006102145433,239.70537090985425,249.13987430030556
numax,158.0941623673779,0.4046615897778126,157.69515341328122,158.10726694802915,158.48947394177608
sigmaEnv,11.652239734008258,0.5549877694740384,11.16742585767066,11.65792131256616,12.173520786778615
lnprob,-224012.400941681,13.480297398268423,-224012.44701223559,-224008.82553890184,-224006.76112800484
